date,w1_bid,w1_oi,w1_vol,w2_bid,w2_oi,w2_vol,spread_c1_c2,spread_pct,d_c1_oi,d_c2_oi,roll_pressure,vol_ratio,oi_ratio,ret_1d,ret_5d,ret_21d
2020-12-24,626.0,187646.0,35656.0,624.25,56322.0,9818.0,1.75,0.002795527156545055,-3437.0,605.0,-4042.0,3.631696883275246,3.3316643585099373,-0.007923930269413626,0.027071369975389725,
2020-12-28,614.5,185067.0,53532.0,611.0,56398.0,13990.0,3.5,0.0056956875508450844,-2579.0,76.0,-2655.0,3.8264474624729217,3.2814461505726573,-0.018370607028754038,0.011522633744855959,
2020-12-29,619.0,184688.0,35420.0,618.0,55789.0,10410.0,1.0,0.0016155088852962594,-379.0,-609.0,230.0,3.4024975984626895,3.3104733908117496,0.007323026851098424,0.012678936605317048,
2020-12-30,640.0,193788.0,71654.0,629.75,57150.0,20550.0,10.25,0.016015624999974977,9100.0,1361.0,7739.0,3.486812652067957,3.390866141732224,0.03392568659127626,0.039382866423061325,
2020-12-31,641.75,193713.0,44927.0,632.0,57946.0,13567.0,9.75,0.015192832099703634,-75.0,796.0,-871.0,3.311491118154101,3.3429917509404734,0.0027343749999999556,0.017036450079239263,
2021-01-04,642.75,194310.0,66782.0,632.0,58049.0,24523.0,10.75,0.016725009723816842,597.0,103.0,494.0,2.723239407902674,3.3473444848317224,0.0015582391897155379,0.026757188498402584,
2021-01-05,654.0,198817.0,81173.0,647.5,60946.0,31954.0,6.5,0.0099388379204741,4507.0,2897.0,1610.0,2.5403079426675053,3.262182916023968,0.0175029171528589,0.0642799023596421,
2021-01-06,647.25,199400.0,60850.0,648.0,61712.0,27890.0,-0.75,-0.0011587485515625203,583.0,766.0,-183.0,2.181785586231546,3.2311381903032923,-0.010321100917431214,0.04563812600969297,
2021-01-07,643.75,196508.0,47486.0,638.75,61264.0,14766.0,5.0,0.007766990291250071,-2892.0,-448.0,-2444.0,3.215901395096626,3.207560720814782,-0.0054074932406334986,0.005859375,
2021-01-08,638.0,195816.0,56138.0,635.75,61750.0,19474.0,2.25,0.003526645768019551,-692.0,486.0,-1178.0,2.882715415425548,3.1711093117408393,-0.008932038834951417,-0.005843396961433545,
2021-01-11,636.75,191634.0,58069.0,632.25,60904.0,20475.0,4.5,0.00706713780917618,-4182.0,-846.0,-3336.0,2.8360927960926574,3.146492841192645,-0.001959247648902873,-0.009334889148191361,0.10739130434782607
2021-01-12,660.5,192298.0,80416.0,664.5,62810.0,33908.0,-4.0,-0.006056018168045335,664.0,1906.0,-1242.0,2.3715937241948106,3.061582550549227,0.037298782881821646,0.009938837920489219,0.19439421338155505
2021-01-13,659.5,188810.0,80724.0,655.0,64680.0,30685.0,4.5,0.006823351023492307,-3488.0,1870.0,-5358.0,2.630731627831102,2.9191403834260528,-0.0015140045420136694,0.018926226342216967,0.19258589511754076
2021-01-14,670.75,191980.0,63304.0,656.75,66315.0,23309.0,14.0,0.020872158032022553,3170.0,1635.0,1535.0,2.715860826290158,2.8949709718766057,0.01705837755875672,0.041941747572815435,0.21292947558770337
2021-01-15,674.75,186628.0,77447.0,666.25,70634.0,38867.0,8.5,0.012597258243775328,-5352.0,4319.0,-9671.0,1.9926158437748736,2.642183650932941,0.005963473723443968,0.057601880877742984,0.12271214642262884
2021-01-19,673.75,186567.0,63501.0,673.75,72786.0,29037.0,0.0,0.0,-61.0,2152.0,-2213.0,2.186899473085987,2.563226444645913,-0.0014820303816228675,0.05810757754220641,0.1266722408026757
2021-01-20,667.0,185065.0,66033.0,658.0,74043.0,30173.0,9.0,0.013493253373293114,-1502.0,1257.0,-2759.0,2.1884797666787463,2.49942600921083,-0.010018552875695752,0.009841029523088629,0.09433962264150941
2021-01-21,659.25,182891.0,50212.0,659.0,74895.0,17510.0,0.25,0.0003792188092523637,-2174.0,852.0,-3026.0,2.8676185037120008,2.441965418252187,-0.011619190404797641,-0.00037907505686129994,0.08518518518518525
2021-01-22,635.0,176933.0,76808.0,633.25,74710.0,32615.0,1.75,0.0027559055118066837,-5958.0,-185.0,-5773.0,2.3549900352597777,2.368263953955262,-0.036784224497535045,-0.05329854640327991,0.03885480572597144
2021-01-25,648.75,176332.0,64721.0,641.0,77211.0,30311.0,7.75,0.0119460500963207,-601.0,2501.0,-3102.0,2.1352314341327525,2.2837678569115503,0.021653543307086576,-0.038532789922193444,0.0535931790499391
2021-01-26,664.75,177575.0,68363.0,661.0,79115.0,33465.0,3.75,0.005641218503188205,1243.0,1904.0,-661.0,2.04282085761237,2.2445174745623175,0.024662813102119374,-0.013358070500927632,0.05348652931854203
2021-01-27,656.75,173951.0,54190.0,654.75,79886.0,26871.0,2.0,0.0030452988199420705,-3624.0,771.0,-4395.0,2.0166722488927835,2.1774904238539645,-0.012034599473486285,-0.015367316341829085,0.04912140575079871
2021-01-28,646.75,169478.0,65434.0,645.75,81978.0,36791.0,1.0,0.0015461925009639796,-4473.0,2092.0,-6565.0,1.7785327933461506,2.067359535485105,-0.015226494099733534,-0.018960940462646958,0.05248169243287215
2021-01-29,662.5,169647.0,60153.0,655.0,83091.0,28684.0,7.5,0.011320754716964044,169.0,1113.0,-944.0,2.0970924557243724,2.041701267285241,0.02435253189022024,0.04330708661417315,0.0702746365105007
2021-02-01,655.0,167366.0,55799.0,651.0,84825.0,28450.0,4.0,0.00610687022899831,-2281.0,1734.0,-4015.0,1.9613005272407043,1.9730739758325733,-0.01132075471698113,0.009633911368015502,0.0234375
2021-02-02,644.5,163326.0,46873.0,645.0,83741.0,26788.0,-0.5,-0.0007757951900686179,-4040.0,-1084.0,-2956.0,1.7497760191129703,1.9503707861143054,-0.016030534351144987,-0.03046257991726209,0.004285157771718007
2021-02-03,646.5,163437.0,77131.0,649.25,84733.0,55861.0,-2.75,-0.0042536736272169315,111.0,992.0,-881.0,1.3807665455326368,1.9288470843708834,0.003103180760279267,-0.015607156452226878,0.005834305717619559
2021-02-04,635.5,158701.0,66019.0,637.0,87216.0,45054.0,-1.5,-0.0023603461841032883,-4736.0,2483.0,-7219.0,1.4653304922980988,1.8196317189506304,-0.017014694508894035,-0.017394665635871664,-0.02828746177370034
2021-02-05,641.0,142273.0,78451.0,643.0,98822.0,64482.0,-2.0,-0.003120124804987332,-16428.0,11606.0,-28034.0,1.2166340994385842,1.4396895428143384,0.008654602675058909,-0.03245283018867928,-0.009656237929702605
2021-02-08,657.75,128336.0,102705.0,661.0,103684.0,79548.0,-3.25,-0.0049410870391411,-13937.0,4862.0,-18799.0,1.2911072559963632,1.2377608888545846,0.02613104524180976,0.004198473282442716,0.021747572815534078
2021-02-09,651.5,109140.0,124145.0,656.75,120178.0,99889.0,-5.25,-0.008058326937823395,-19196.0,16494.0,-35690.0,1.2428295407902648,0.9081529065219848,-0.009502090459901136,0.010861132660977546,0.021159874608150497
2021-02-10,634.75,99133.0,98577.0,639.0,129255.0,76432.0,-4.25,-0.006695549428898471,-10007.0,9077.0,-19084.0,1.2897346661084192,0.7669567908398068,-0.025709900230237892,-0.018174787316318608,-0.003140950137416554
2021-02-11,632.0,91400.0,79697.0,637.25,141966.0,67439.0,-5.25,-0.008306962025303313,-7733.0,12711.0,-20444.0,1.1817642610358816,0.6438161249876686,-0.004332414336352897,-0.0055074744295829925,-0.04314912944738836
2021-02-12,637.0,75309.0,64747.0,640.0,146664.0,57224.0,-3.0,-0.004709576138140174,-16091.0,4698.0,-20789.0,1.1314658185376567,0.5134797905416427,0.007911392405063333,-0.006240249609984372,-0.03411675511751322
2021-02-16,659.5,68007.0,50195.0,659.25,157291.0,57494.0,0.25,0.00037907505686068374,-7302.0,10627.0,-17929.0,0.873047622360579,0.4323642166430347,0.035321821036106815,0.0026605853287722248,-0.01677226984718594
2021-02-17,643.25,61308.0,35182.0,643.25,162290.0,64130.0,0.0,0.0,-6699.0,4999.0,-11698.0,0.5486043973179394,0.37776819274138657,-0.02463987869598183,-0.012663085188027612,-0.04668395702111894
2021-02-18,664.25,49961.0,56681.0,667.0,173144.0,86249.0,-2.75,-0.004140007527280181,-11347.0,10854.0,-22201.0,0.6571786339551686,0.28855172573118165,0.03264671589584145,0.04647499015360368,-0.014100185528756914
2021-02-19,652.75,38142.0,51919.0,653.75,175235.0,74079.0,-1.0,-0.0015319800842565577,-11819.0,2091.0,-13910.0,0.7008598928171181,0.21766199674722392,-0.017312758750470447,0.03283227848101267,-0.021364317841079505
2021-02-22,663.5,28169.0,26456.0,673.0,181779.0,54685.0,-9.5,-0.014318010550091458,-9973.0,6544.0,-16517.0,0.4837889732101951,0.15496289450376471,0.016468785905783268,0.04160125588697028,0.006446719757299935
2021-02-23,666.0,19607.0,24552.0,671.5,186848.0,52734.0,-5.5,-0.008258258258245858,-8562.0,5069.0,-13631.0,0.465581977471831,0.10493556259633444,0.0037678975131876236,0.009855951478392688,0.04881889763779523
2021-02-24,676.0,10477.0,23402.0,684.0,191610.0,72148.0,-8.0,-0.011834319526609714,-9130.0,4762.0,-13892.0,0.3243610356489393,0.054678774594227576,0.01501501501501501,0.05091333074232418,0.04200385356454728
2021-02-25,649.0,2443.0,13332.0,675.25,192321.0,64118.0,-26.25,-0.0404468412942366,-8034.0,711.0,-8745.0,0.20792913066533256,0.012702720971708692,-0.0399408284023669,-0.022958223560406443,-0.023693117713426082
2021-02-26,649.0,1570.0,1445.0,660.0,190172.0,56704.0,-11.0,-0.016949152542346767,-873.0,-2149.0,1276.0,0.025483211060947634,0.008255684327871568,0.0,-0.005744925315970928,-0.011800532927293439
2021-03-01,640.0,1263.0,389.0,650.5,187676.0,49408.0,-10.5,-0.016406249999974365,-307.0,-2496.0,2189.0,0.007873218911916939,0.0067296830708241506,-0.013867488443759624,-0.03541823662396382,-0.010436799381522976
2021-03-02,640.0,1139.0,241.0,666.25,190902.0,61521.0,-26.25,-0.04101562499993591,-124.0,3226.0,-3350.0,0.003917361551340129,0.005966412085782203,0.0,-0.03903903903903905,-0.03396226415094339
2021-03-03,640.0,1092.0,183.0,654.75,188381.0,45101.0,-14.75,-0.02304687499996399,-47.0,-2521.0,2474.0,0.004057559699341388,0.005796762943184261,0.0,-0.053254437869822535,-0.022900763358778664
2021-03-04,640.0,780.0,576.0,651.5,185189.0,52487.0,-11.5,-0.017968749999971924,-312.0,-3192.0,2880.0,0.010974145979004117,0.004211913234587345,0.0,-0.013867488443759624,-0.006982156710628407
2021-03-05,640.0,507.0,401.0,654.75,182791.0,41924.0,-14.75,-0.02304687499996399,-273.0,-2398.0,2125.0,0.009564927010781186,0.0027736595346597877,0.0,-0.013867488443759624,-0.010054137664346485
2021-03-08,645.0,167.0,351.0,646.75,182274.0,60979.0,-1.75,-0.002713178294569437,-340.0,-517.0,177.0,0.0057560799619540215,0.0009162030788812397,0.0078125,0.0078125,0.014948859166010964
2021-03-09,645.0,154.0,13.0,656.25,178215.0,61549.0,-11.25,-0.017441860465089238,-13.0,-4059.0,4046.0,0.00021121382963167214,0.0008641247930869969,0.0,0.0078125,0.006240249609984483
2021-03-10,643.5,33.0,130.0,651.0,179171.0,45997.0,-7.5,-0.011655011654993544,-121.0,956.0,-1077.0,0.002826271278561584,0.00018418159188707893,-0.0023255813953488857,0.005468749999999911,-0.02166476624857472
2021-03-11,622.25,15.0,32.0,643.5,179209.0,50095.0,-21.25,-0.034150261149000966,-18.0,38.0,-56.0,0.000638786306018552,8.370115340189342e-05,-0.033022533022532996,-0.027734374999999978,-0.044896392939370644
2021-03-12,,7.0,9.0,638.0,177857.0,34909.0,,,-8.0,-1352.0,1344.0,0.0002578131713884598,3.9357461331294024e-05,0.0,-0.027734374999999978,-0.019692792437967732
2021-03-15,643.5,176705.0,40093.0,630.75,114742.0,14515.0,12.75,0.019813519813489024,176698.0,-63115.0,239813.0,2.762177058215449,1.540020219274533,0.03415026114905584,-0.0023255813953488857,0.018196202531645556
2021-03-16,646.75,177165.0,51099.0,631.0,115034.0,22378.0,15.75,0.024352531890182678,460.0,292.0,168.0,2.2834480293144033,1.5401098805570392,0.005050505050504972,0.002713178294573737,0.015306122448979664
2021-03-17,639.0,176315.0,36147.0,629.0,115402.0,17342.0,10.0,0.01564945226914609,-850.0,368.0,-1218.0,2.0843616653210653,1.5278331398069225,-0.011982991882489413,-0.006993006993006978,-0.031084154662623154
2021-03-18,629.75,177541.0,47127.0,620.0,115598.0,16521.0,9.75,0.015482334259602252,1226.0,196.0,1030.0,2.852551298347385,1.5358483710790711,-0.014475743348982828,0.012053033346725694,-0.02098717450446952
2021-03-19,627.0,178326.0,51669.0,618.0,117441.0,21785.0,9.0,0.01435406698562304,785.0,1843.0,-1058.0,2.371769566215177,1.5184305310751651,-0.004366812227074246,0.007633587786259444,-0.056078283778697724
2021-03-22,628.75,175224.0,36124.0,616.0,118019.0,17781.0,12.75,0.020278330019848464,-3102.0,578.0,-3680.0,2.0316067712725925,1.4847100890534448,0.002791068580542344,-0.02292152292152294,-0.03676752202221367
2021-03-23,634.25,173764.0,68769.0,624.25,120222.0,32744.0,10.0,0.01576665352776387,-1460.0,2203.0,-3663.0,2.1002015636451836,1.4453594184092642,0.008747514910536713,-0.019327406262079627,-0.04408440090429544
2021-03-24,625.25,175361.0,45577.0,617.25,121563.0,23856.0,8.0,0.012794882047160665,1597.0,1341.0,256.0,1.9105046948356006,1.4425524213782035,-0.014189988175009827,-0.02151799687010958,-0.06118618618618621
2021-03-25,611.25,174431.0,60632.0,605.5,120992.0,32630.0,5.75,0.009406952965219784,-930.0,-571.0,-359.0,1.858167330677234,1.4416738296746772,-0.02239104358256694,-0.029376736800317604,-0.09578402366863903
2021-03-26,613.75,167086.0,45616.0,608.0,120138.0,24491.0,5.75,0.00936863543786661,-7345.0,-854.0,-6491.0,1.862561757380186,1.390783931811738,0.004089979550102152,-0.021132376395534336,-0.0543143297380585
2021-03-29,616.25,166384.0,38587.0,609.5,121882.0,20238.0,6.75,0.010953346855965999,-702.0,1744.0,-2446.0,1.9066607372269044,1.3651236441804255,0.004073319755600879,-0.01988071570576544,-0.050462249614791954
2021-03-30,601.25,165091.0,52667.0,598.0,124981.0,29723.0,3.25,0.0054054054053964155,-1293.0,3099.0,-4392.0,1.7719274635803326,1.320928781174728,-0.024340770791075106,-0.052029956641702846,-0.060546875
2021-03-31,620.0,163304.0,90267.0,614.0,125255.0,55520.0,6.0,0.009677419354823101,-1787.0,274.0,-2061.0,1.6258465417867143,1.3037723044988119,0.031185031185031242,-0.00839664134346263,-0.03125
2021-04-01,611.0,162207.0,73406.0,605.0,127523.0,53106.0,6.0,0.009819967266759705,-1097.0,2268.0,-3365.0,1.38225435920609,1.2719823090736473,-0.014516129032258074,-0.0004089979550102596,-0.04531249999999998
2021-04-02,611.0,162072.0,,605.0,127522.0,,6.0,0.009819967266759705,-135.0,-1.0,-134.0,,1.270933642822405,0.0,-0.004480651731160856,-0.04531249999999998
2021-04-05,618.0,158408.0,52004.0,612.75,125655.0,33701.0,5.25,0.008495145631054215,-3664.0,-1867.0,-1797.0,1.5430996112874533,1.2606581512872448,0.011456628477905184,0.0028397565922921864,-0.034375000000000044
2021-04-06,615.75,152819.0,58043.0,611.25,126838.0,33948.0,4.5,0.007308160779525281,-5589.0,1183.0,-6772.0,1.7097619889241868,1.2048360901307085,-0.00364077669902918,0.024116424116424007,-0.04534883720930227
2021-04-07,616.25,147017.0,73524.0,616.0,136617.0,54230.0,0.25,0.0004056795131839259,-5802.0,9779.0,-15581.0,1.3557809330628554,1.0761252259967569,0.0008120178643931109,-0.006048387096774244,-0.04457364341085268
2021-04-08,629.0,139271.0,87000.0,630.5,152969.0,79365.0,-1.5,-0.0023847376788515345,-7746.0,16352.0,-24098.0,1.0962010962010824,0.9104524446129549,0.020689655172413834,0.029459901800327426,-0.022533022533022584
2021-04-09,639.25,119929.0,113072.0,634.75,164270.0,103983.0,4.5,0.007039499413364037,-19342.0,11301.0,-30643.0,1.0874085187001616,0.7300724417118115,0.016295707472178123,0.046235679214402525,0.027320208919244582
2021-04-12,628.5,108239.0,101809.0,629.5,176782.0,95394.0,-1.0,-0.0015910898965766252,-11690.0,12512.0,-24202.0,1.0672474159800294,0.612273874036946,-0.016816581931951458,0.016990291262136026,0.010044194455604671
2021-04-13,630.5,99049.0,78362.0,631.5,190869.0,76908.0,-1.0,-0.0015860428231537097,-9190.0,14087.0,-23277.0,1.0189057055182682,0.5189370720232174,0.0031821797931583795,0.023954526999593995,-0.02020202020202022
2021-04-14,647.0,79638.0,117768.0,649.5,204389.0,121567.0,-2.5,-0.003863987635233595,-19411.0,13520.0,-32931.0,0.9687497429400991,0.3896393641536463,0.026169706582077623,0.049898580121703784,0.00038654812524163695
2021-04-15,652.25,68942.0,61426.0,652.0,210755.0,74843.0,0.25,0.00038328861632750744,-10696.0,6366.0,-17062.0,0.8207313977258952,0.3271191668050565,0.008114374034003058,0.036963434022257546,0.020735524256650928
2021-04-16,652.25,65728.0,36533.0,650.25,216120.0,52277.0,2.0,0.0030663089306200595,-3214.0,5365.0,-8579.0,0.6988350517435833,0.30412733666481445,0.0,0.020336331638639127,0.03572846367606197
2021-04-19,652.0,59355.0,28587.0,652.75,218766.0,48272.0,-0.75,-0.0011503067484644933,-6373.0,2646.0,-9019.0,0.5922066622472533,0.2713172979347784,-0.0003832886163280813,0.03739061256961018,0.03987240829346095
2021-04-20,658.75,53295.0,43162.0,662.0,224946.0,86077.0,-3.25,-0.004933586337753422,-6060.0,6180.0,-12240.0,0.5014347618992239,0.23692352831346086,0.010352760736196398,0.044805709754163425,0.04771371769383692
2021-04-21,673.25,48529.0,30045.0,675.0,228818.0,76254.0,-1.75,-0.0025993316004417387,-4766.0,3872.0,-8638.0,0.39401211739711495,0.2120855876722976,0.02201138519924095,0.04057187017001551,0.06148994875837599
2021-04-22,710.0,43041.0,45267.0,709.75,231871.0,130978.0,0.25,0.0003521126760558421,-5488.0,3053.0,-8541.0,0.34560765930155946,0.18562476549460613,0.054585963609357524,0.08853967037179,0.13554578168732512
2021-04-23,710.0,34178.0,29087.0,710.5,233174.0,94919.0,-0.5,-0.0007042253521116842,-8863.0,1303.0,-10166.0,0.3064402279838567,0.14657723416847443,0.0,0.08853967037179,0.16155419222903888
2021-04-26,737.25,19320.0,34378.0,736.75,235874.0,116214.0,0.5,0.0006781959986426881,-14858.0,2700.0,-17558.0,0.2958163388232029,0.08190813739538871,0.03838028169014085,0.13075153374233128,0.20122199592668033
2021-04-27,734.0,14694.0,16104.0,730.25,233857.0,125982.0,3.75,0.005108991825606118,-4626.0,-2017.0,-2609.0,0.12782778492165445,0.06283326990425746,-0.004408273991183487,0.11423149905123342,0.19107505070993924
2021-04-28,713.5,8421.0,12763.0,719.25,234903.0,102593.0,-5.75,-0.008058864751215054,-6273.0,1046.0,-7319.0,0.1244041991168976,0.035848839733847435,-0.027929155313351495,0.059784626810248875,0.18669438669438665
2021-04-29,691.0,1903.0,9415.0,728.75,235212.0,78280.0,-37.75,-0.05463096960918288,-6518.0,309.0,-6827.0,0.12027337761880275,0.008090573610189923,-0.03153468815697269,-0.026760563380281654,0.11451612903225805
2021-04-30,709.0,1575.0,406.0,734.25,236688.0,64385.0,-25.25,-0.03561354019741098,-328.0,1476.0,-1804.0,0.006305816572182864,0.006654329750557669,0.026049204052098318,-0.0014084507042253502,0.16039279869067102
2021-05-03,681.0,1036.0,407.0,720.25,235249.0,85140.0,-39.25,-0.05763582966217675,-539.0,-1439.0,900.0,0.004780361757105887,0.004403844437170809,-0.03949224259520456,-0.07629704984740593,0.11456628477905073
2021-05-04,681.0,708.0,300.0,725.25,231165.0,62927.0,-44.25,-0.06497797356818652,-328.0,-4084.0,3756.0,0.004767428925580359,0.003062747388229174,0.0,-0.07220708446866486,0.10194174757281549
2021-05-05,650.0,400.0,495.0,744.0,232772.0,55506.0,-94.0,-0.14461538461516213,-308.0,1607.0,-1915.0,0.00891795481569544,0.0017184197412059797,-0.04552129221732748,-0.08899789768745625,0.05562322371092154
2021-05-06,650.0,385.0,16.0,754.75,234053.0,70253.0,-104.75,-0.16115384615359823,-15.0,1281.0,-1296.0,0.00022774828121218698,0.001644926576459171,0.0,-0.05933429811866864,0.05476673427991896
2021-05-07,772.0,361.0,25.0,762.5,233032.0,62876.0,9.5,0.012305699481849345,-24.0,-1021.0,997.0,0.0003976079903301674,0.0015491434652751487,0.1876923076923076,0.08885754583921024,0.22734499205087433
2021-05-10,650.0,182.0,227.0,728.25,229560.0,76543.0,-78.25,-0.12038461538443018,-179.0,-3472.0,3293.0,0.0029656532929202804,0.0007928210489632306,-0.15803108808290156,-0.04552129221732748,0.016816581931951458
2021-05-11,607.0,129.0,55.0,743.5,227488.0,64307.0,-136.5,-0.22487644151528027,-53.0,-2072.0,2019.0,0.0008552723653723412,0.0005670628780419162,-0.06615384615384612,-0.10866372980910421,-0.034208432776451914
2021-05-12,607.0,93.0,77.0,734.5,224165.0,59467.0,-127.5,-0.21004942339339366,-36.0,-3323.0,3287.0,0.0012948357912791753,0.00041487297303325493,0.0,-0.06615384615384612,-0.03727200634417127
2021-05-13,588.75,73.0,59.0,705.0,219923.0,89480.0,-116.25,-0.1974522292990277,-20.0,-4242.0,4222.0,0.0006593652212784906,0.00033193435884377564,-0.03006589785831959,-0.09423076923076923,-0.09003091190108192
2021-05-14,,,40.0,707.5,219871.0,79497.0,,,,-52.0,,0.0005031636413952664,,0.0,-0.23737046632124348,-0.0973553085473361
2021-05-17,701.5,219571.0,53086.0,695.0,78718.0,13483.0,6.5,0.00926585887382856,,-141153.0,,3.937254320254844,2.7893366193246423,0.19150743099787682,0.07923076923076922,0.0755078574166348
2021-05-18,697.5,218787.0,61420.0,695.75,81781.0,21509.0,1.75,0.0025089605734731056,-784.0,3063.0,-3847.0,2.8555488400203237,2.6752790990572053,-0.005702066999287214,0.14909390444810544,0.06978527607361973
2021-05-19,682.5,214386.0,77673.0,679.0,83006.0,25813.0,3.5,0.005128205128197614,-4401.0,1225.0,-5626.0,3.009065199705458,2.5827771486398263,-0.021505376344086002,0.12438220757825369,0.036053130929791344
2021-05-20,676.0,213248.0,55313.0,681.0,85628.0,16639.0,-5.0,-0.0073964497041310705,-1138.0,2622.0,-3760.0,3.3242983352362927,2.490400336338552,-0.00952380952380949,0.1481953290870488,0.004084663943557443
2021-05-21,673.0,213489.0,57455.0,668.0,88888.0,21247.0,5.0,0.007429420505189555,241.0,3260.0,-3019.0,2.704146467736494,2.4017752677526505,-0.004437869822485174,0.14309978768577492,-0.05211267605633807
2021-05-24,662.25,210893.0,57246.0,664.0,89346.0,20710.0,-1.75,-0.0026425066062625256,-2596.0,458.0,-3054.0,2.76417189763386,2.360407852617886,-0.015973254086181332,-0.0559515324305061,-0.06725352112676053
2021-05-25,656.5,207164.0,64769.0,650.0,90024.0,24273.0,6.5,0.00990099009899482,-3729.0,678.0,-4407.0,2.668355786264464,2.3012085666044353,-0.008682521706304236,-0.058781362007168436,-0.10952865378094268
2021-05-26,648.75,204859.0,59945.0,650.0,90727.0,21156.0,-1.25,-0.001926782273600113,-2305.0,703.0,-3008.0,2.8334751370768183,2.2579717173498266,-0.011805026656511841,-0.0494505494505495,-0.11614441416893728
2021-05-27,674.25,198203.0,65470.0,668.0,93115.0,21990.0,6.25,0.009269558768988847,-6656.0,2388.0,-9044.0,2.9772623919962267,2.1285829350802543,0.03930635838150298,-0.0025887573964497035,-0.05501051156271897
2021-05-28,663.75,194069.0,56121.0,665.25,94545.0,20909.0,-1.5,-0.0022598870056463128,-4134.0,1430.0,-5564.0,2.6840594959107236,2.0526627531862918,-0.015572858731924377,-0.01374442793462105,-0.03943560057887119
2021-06-01,691.0,189453.0,75697.0,682.0,97523.0,31925.0,9.0,0.013024602026030355,-4616.0,2978.0,-7594.0,2.371088488645188,1.9426494262891632,0.041054613935969764,0.0434126085315214,-0.02538787023977429
2021-06-02,686.5,182144.0,65956.0,685.0,102562.0,26659.0,1.5,0.00218499635833622,-7309.0,5039.0,-12348.0,2.4740612926215357,1.7759404067783215,-0.0065123010130245795,0.045696877380045686,0.008076358296622566
2021-06-03,676.25,176957.0,60414.0,681.0,107094.0,29302.0,-4.75,-0.007024029574850981,-5187.0,4532.0,-9719.0,2.0617705276089664,1.6523521392421456,-0.014930808448652577,0.042389210019267765,-0.006975036710719529
2021-06-04,684.5,172659.0,55839.0,684.5,110238.0,27235.0,0.0,0.0,-4298.0,3144.0,-7442.0,2.0502662015787756,1.5662385021498797,0.012199630314232879,0.01520207638116422,0.05307692307692302
2021-06-07,680.0,157204.0,103023.0,686.0,121631.0,64815.0,-6.0,-0.00882352941175173,-15455.0,11393.0,-26848.0,1.5894931728766244,1.292466558689797,-0.006574141709276837,0.024482109227871973,0.04615384615384621
2021-06-08,686.0,143420.0,91988.0,690.0,134402.0,62834.0,-4.0,-0.005830903790078964,-13784.0,12771.0,-26555.0,1.4639844670082844,1.067097215815233,0.008823529411764675,-0.00723589001447178,-0.1113989637305699
2021-06-09,680.5,133834.0,91316.0,685.0,146504.0,65949.0,-4.5,-0.006612784717110048,-9586.0,12102.0,-21688.0,1.3846457110797528,0.9135177196526996,-0.008017492711370311,-0.008739985433357633,0.046923076923076845
2021-06-10,682.25,120174.0,103902.0,686.25,158273.0,82800.0,-4.0,-0.005862953462798295,-13660.0,11769.0,-25429.0,1.2548550724637528,0.7592830109999763,0.0025716385011020915,0.008872458410351225,0.12397034596375622
