date,c1_bid,c1_oi,c1_vol,c2_bid,c2_oi,c2_vol,spread_c1_c2,spread_pct,d_c1_oi,d_c2_oi,roll_pressure,vol_ratio,oi_ratio,ret_1d,ret_5d,ret_21d
2022-01-26,626.0,618300.0,172723.0,624.0,322341.0,82038.0,2.0,0.0031948881789086343,-11815.0,4973.0,-16788.0,2.1054023745093478,1.9181549973475236,0.011308562197092087,0.026229508196721207,0.018714401952807158
2022-01-27,623.75,614101.0,151696.0,621.25,324239.0,60402.0,2.5,0.0040080160320577025,-4199.0,1898.0,-6097.0,2.511440018542391,1.8939763569465675,-0.0035942492012779326,0.02254098360655732,0.03227141083988405
2022-01-28,635.5,614625.0,188658.0,632.75,330405.0,84350.0,2.75,0.004327301337522695,524.0,6166.0,-5642.0,2.2366093657379698,1.8602170064012293,0.018837675350701355,0.031655844155844104,0.049979347377116845
2022-01-31,625.75,588695.0,243891.0,623.25,349928.0,114959.0,2.5,0.0039952057530899,-25930.0,19523.0,-45453.0,2.1215476822171198,1.6823317939690403,-0.01534225019669555,0.008460918614020985,0.05079764903442485
2022-02-01,634.0,582122.0,196298.0,633.0,357838.0,89933.0,1.0,0.001577287066243569,-6573.0,7910.0,-14483.0,2.182713798049635,1.626775244663782,0.013184178985217843,0.024232633279483107,0.06959088991986495
2022-02-02,622.5,557025.0,275662.0,622.5,368880.0,143508.0,0.0,0.0,-25097.0,11042.0,-36139.0,1.920882459514439,1.5100439167208808,-0.01813880126182965,-0.005591054313099031,0.05553200508690126
2022-02-03,617.25,537889.0,215871.0,617.25,376558.0,128988.0,0.0,0.0,-19136.0,7678.0,-26814.0,1.6735742859800782,1.4284359912682736,-0.008433734939759074,-0.010420841683366766,0.013546798029556717
2022-02-04,621.5,521967.0,181430.0,621.5,398095.0,122318.0,0.0,0.0,-15922.0,21537.0,-37459.0,1.4832649323893337,1.311161908589655,0.0068853786958282814,-0.02202989771833197,0.03239202657807305
2022-02-07,636.0,483970.0,232607.0,636.75,431419.0,142660.0,-0.75,-0.0011792452830170137,-37997.0,33324.0,-71321.0,1.6304990887424533,1.1218096560420354,0.023330651649235756,0.0163803435876948,0.05341614906832293
2022-02-08,632.0,448544.0,200583.0,633.5,462733.0,136546.0,-1.5,-0.002373417721515232,-35426.0,31314.0,-66740.0,1.4689774874401194,0.9693365288406036,-0.0062893081761006275,-0.003154574132492094,0.04290429042904287
2022-02-09,646.0,407843.0,320406.0,644.0,485851.0,246424.0,2.0,0.00309597523219335,-40701.0,23118.0,-63819.0,1.3002223809369164,0.8394404868982449,0.02215189873417711,0.03775100401606424,0.07666666666666666
2022-02-10,641.75,386513.0,372991.0,640.5,517438.0,221805.0,1.25,0.0019477989871414915,-21330.0,31587.0,-52917.0,1.681616735420745,0.7469745167536966,-0.006578947368421018,0.03969218307006894,0.06780366056572373
2022-02-11,648.25,355622.0,243969.0,650.0,552406.0,182799.0,-1.75,-0.002699575780944544,-30891.0,34968.0,-65859.0,1.3346298393317177,0.6437692566699118,0.010128554733151551,0.04304102976669344,0.0826722338204593
2022-02-14,655.25,337004.0,144923.0,653.0,557953.0,111519.0,2.25,0.00343380389163917,-18618.0,5547.0,-24165.0,1.299536401868728,0.6040006953990738,0.010798303123794817,0.03026729559748431,0.11626916524701869
2022-02-15,637.0,310312.0,177958.0,637.25,570082.0,130659.0,-0.25,-0.00039246467817834776,-26692.0,12129.0,-38821.0,1.3620033828515343,0.5443287106065433,-0.027851964898893522,0.007911392405063333,0.06700167504187604
2022-02-16,645.0,293180.0,126554.0,644.25,584032.0,98207.0,0.75,0.0011627906976726158,-17132.0,13950.0,-31082.0,1.2886454122414768,0.5019930414771784,0.012558869701726927,-0.001547987616099089,0.07544810337640673
2022-02-17,647.0,271475.0,121279.0,647.25,597393.0,98121.0,-0.25,-0.00038639876352335954,-21705.0,13361.0,-35066.0,1.2360147165234634,0.45443284404068934,0.0031007751937983663,0.008180755746006962,0.060655737704917945
2022-02-18,654.0,226682.0,154047.0,652.0,624621.0,138413.0,2.0,0.0030581039755304923,-44793.0,27228.0,-72021.0,1.1129518181095628,0.3629112693937598,0.010819165378670892,0.00887003470883152,0.0721311475409836
2022-02-22,674.0,163890.0,168824.0,671.0,649962.0,192520.0,3.0,0.004451038575661052,-62792.0,25341.0,-88133.0,0.8769166839808806,0.252153202802625,0.030581039755351647,0.028615032430370002,0.0941558441558441
2022-02-23,685.0,116325.0,154730.0,679.75,669239.0,204307.0,5.25,0.007664233576631147,-47565.0,19277.0,-66842.0,0.7573406686995514,0.173816827770049,0.016320474777448135,0.07535321821036112,0.10394842868654308
2022-02-24,693.25,60422.0,161611.0,688.5,688727.0,346312.0,4.75,0.006851785070311069,-55903.0,19488.0,-75391.0,0.46666300907851743,0.08772997138198431,0.012043795620438003,0.07480620155038764,0.119951534733441
2022-02-25,655.0,18641.0,94802.0,655.75,678503.0,268508.0,-0.75,-0.0011450381679371832,-41781.0,-10224.0,-31557.0,0.35306955472462515,0.02747371787597103,-0.055174900829426665,0.012364760432766575,0.0463258785942493
2022-02-28,696.5,11260.0,15651.0,690.75,674588.0,169348.0,5.75,0.008255563531933588,-7381.0,-3915.0,-3466.0,0.09241916054514909,0.016691669582026336,0.06335877862595418,0.06498470948012236,0.11663326653306605
2022-03-01,730.0,7430.0,7258.0,725.75,677410.0,181422.0,4.25,0.005821917808211203,-3830.0,2822.0,-6652.0,0.040006173451951586,0.010968246704359233,0.04809763101220388,0.08308605341246289,0.14870180959874113
2022-03-02,730.0,5062.0,3350.0,725.0,670439.0,245276.0,5.0,0.006849315068483768,-2368.0,-6971.0,4603.0,0.013658083138994383,0.007550276758959416,0.0,0.06569343065693434,0.16660007990411496
2022-03-03,750.0,2950.0,3447.0,747.0,674126.0,216512.0,3.0,0.003999999999994667,-2112.0,3687.0,-5799.0,0.015920595625184674,0.004376036527296077,0.027397260273972712,0.08186080057699252,0.18296529968454256
2022-03-04,710.0,1632.0,2186.0,747.0,651032.0,236077.0,-37.0,-0.05211267605626463,-1318.0,-23094.0,21776.0,0.00925969069413789,0.0025067892208063465,-0.053333333333333344,0.08396946564885499,0.1405622489959839
2022-03-07,727.5,818.0,1309.0,750.5,627394.0,161720.0,-23.0,-0.03161512027487063,-814.0,-23638.0,22824.0,0.008094236952757804,0.0013038059018734617,0.02464788732394374,0.044508255563531884,0.1786148238153098
2022-03-08,635.0,407.0,547.0,755.0,616982.0,151946.0,-120.0,-0.1889763779524583,-411.0,-10412.0,10001.0,0.003599963144801419,0.0006596626805968396,-0.12714776632302405,-0.13013698630136983,0.021721641190667773
2022-03-09,735.0,331.0,188.0,732.75,600023.0,136059.0,2.25,0.0030612244897917536,-76.0,-16959.0,16883.0,0.0013817535039945805,0.000551645520255056,0.15748031496062986,0.006849315068493178,0.1556603773584906
2022-03-10,635.0,177.0,74.0,750.25,598987.0,147566.0,-115.25,-0.18149606299184018,-154.0,-1036.0,882.0,0.0005014705284415075,0.00029549890064391995,-0.13605442176870752,-0.15333333333333332,0.004746835443038
2022-03-11,635.0,28.0,233.0,762.0,594192.0,102372.0,-127.0,-0.19999999999968504,-149.0,-4795.0,4646.0,0.00227601297229709,4.712281552090898e-05,0.0,-0.10563380281690138,-0.017027863777089758
2022-03-14,,17.0,66.0,746.25,583656.0,104100.0,,,-11.0,-10536.0,10525.0,0.0006340057636887547,2.9126745891415437e-05,0.0,-0.12714776632302405,-0.010518114530580491
2022-03-15,757.0,579659.0,89348.0,719.0,368674.0,54240.0,38.0,0.050198150594385475,579642.0,-214982.0,794624.0,1.6472713864306483,1.5722806598783707,0.19212598425196847,0.19212598425196847,0.1677593521018126
2022-03-16,728.5,574191.0,106537.0,696.75,369987.0,50655.0,31.75,0.043582704186625146,-5468.0,1313.0,-6781.0,2.1031882341328183,1.551922094560075,-0.03764861294583888,-0.008843537414966018,0.11178939336131255
2022-03-17,753.0,571190.0,90267.0,716.0,372648.0,42040.0,37.0,0.04913678618851376,-3001.0,2661.0,-5662.0,2.1471693625118426,1.5327869732294241,0.03363074811255995,0.18582677165354333,0.18210361067503933
2022-03-18,742.0,561876.0,84411.0,709.0,376375.0,45033.0,33.0,0.044474393530937364,-9314.0,3727.0,-13041.0,1.8744254213576295,1.4928621720358646,-0.014608233731739695,0.16850393700787403,0.15038759689922476
2022-03-21,755.25,559282.0,93775.0,725.0,383773.0,55670.0,30.25,0.04005296259511413,-2594.0,7398.0,-9992.0,1.6844799712591758,1.4573250332879035,0.017857142857142794,0.18937007874015754,0.1673106646058733
2022-03-22,754.5,548077.0,104191.0,729.0,391374.0,69234.0,25.5,0.0337972166997564,-11205.0,7601.0,-18806.0,1.5049108819365988,1.4003919524546817,-0.0009930486593843213,-0.0033025099075296716,0.15366972477064222
2022-03-23,757.75,547626.0,112399.0,734.0,396260.0,66388.0,23.75,0.03134279115799229,-451.0,4886.0,-5337.0,1.6930619991564484,1.3819865744713034,0.004307488402915949,0.040150995195607386,0.12425816023738867
2022-03-24,747.5,533256.0,100951.0,728.0,399558.0,61585.0,19.5,0.026086956521704233,-14370.0,3298.0,-17668.0,1.639214094341128,1.334614749297971,-0.013526888815572402,-0.007304116865869847,0.09124087591240881
2022-03-25,754.0,515280.0,73846.0,730.0,400362.0,41204.0,24.0,0.031830238726748235,-17976.0,804.0,-18780.0,1.7922046403261385,1.2870352331140287,0.008695652173912993,0.016172506738544534,0.08763072484673629
2022-03-28,747.5,502740.0,89177.0,729.0,402102.0,55980.0,18.5,0.024749163879565553,-12540.0,1740.0,-14280.0,1.593015362629482,1.250279779757372,-0.008620689655172376,-0.010261502813637913,0.14122137404580148
2022-03-29,728.0,485384.0,180171.0,708.0,407011.0,102763.0,20.0,0.027472527472489735,-17356.0,4909.0,-22265.0,1.7532672265309328,1.192557449307264,-0.02608695652173909,-0.035122597746852224,0.045226130653266416
2022-03-30,738.5,476330.0,109719.0,719.0,409993.0,62579.0,19.5,0.02640487474607122,-9054.0,2982.0,-12036.0,1.7532878441649475,1.161800323420153,0.014423076923076872,-0.025404157043879882,0.011643835616438336
2022-03-31,748.0,472303.0,173737.0,732.0,418502.0,142791.0,16.0,0.021390374331522206,-4027.0,8509.0,-12536.0,1.2167223424445435,1.128556135932442,0.012863913337846977,0.0006688963210701449,0.024657534246575352
2022-04-01,736.0,450864.0,155927.0,721.75,429229.0,127304.0,14.25,0.019361413043451955,-21439.0,10727.0,-32166.0,1.2248397536605196,1.0504043296235785,-0.016042780748663055,-0.023872679045092826,-0.01866666666666672
2022-04-04,750.0,439180.0,112649.0,739.0,435399.0,92320.0,11.0,0.01466666666664711,-11684.0,6170.0,-17854.0,1.2202014731369017,1.0086839887092047,0.01902173913043481,0.0033444816053511683,0.05633802816901401
2022-04-05,759.75,428094.0,123890.0,747.75,446453.0,111969.0,12.0,0.01579466929909076,-11086.0,11054.0,-22140.0,1.106466968535924,0.9588780901909026,0.0129999999999999,0.04361263736263732,0.04432989690721656
2022-04-06,756.0,415469.0,110915.0,745.75,457258.0,92467.0,10.25,0.013558201058183124,-12625.0,10805.0,-23430.0,1.1995090140266127,0.9086095814616674,-0.0049358341559723184,0.023696682464454888,0.19055118110236213
2022-04-07,758.0,380135.0,149456.0,749.5,483642.0,144673.0,8.5,0.011213720316607898,-35334.0,26384.0,-61718.0,1.0330607646208967,0.7859842610856774,0.002645502645502562,0.013368983957219305,0.0312925170068028
2022-04-08,767.5,354950.0,170872.0,759.0,512337.0,155533.0,8.5,0.011074918566760815,-25185.0,28695.0,-53880.0,1.0986221573556667,0.6928057118654309,0.01253298153034299,0.04279891304347827,0.20866141732283472
2022-04-11,765.0,310142.0,170234.0,757.25,539324.0,158908.0,7.75,0.010130718954235124,-44808.0,26987.0,-71795.0,1.0712739446723825,0.5750569231111529,-0.0032573289902280145,0.020000000000000018,0.20472440944881898
2022-04-12,775.0,282839.0,154266.0,770.0,569529.0,153025.0,5.0,0.0064516129032174815,-27303.0,30205.0,-57508.0,1.008109785982676,0.49661913616339026,0.013071895424836555,0.020072392234287584,0.22047244094488194
2022-04-13,783.25,257206.0,182922.0,777.75,598735.0,184615.0,5.5,0.007022023619525028,-25633.0,29206.0,-54839.0,0.9908295642282535,0.429582369495686,0.010645161290322669,0.03604497354497349,0.034676354029061995
2022-04-14,789.75,243835.0,108878.0,782.75,616230.0,114603.0,7.0,0.008863564419108752,-13371.0,17495.0,-30866.0,0.9500449377415866,0.3956882982003466,0.008298755186721962,0.04188654353562016,0.0840768702814001
2022-04-18,814.0,239919.0,114979.0,807.0,621833.0,132713.0,7.0,0.008599508599498035,-3916.0,5603.0,-9519.0,0.8663733017865555,0.38582545474427954,0.030705919594808506,0.06058631921824098,0.08100929614873831
2022-04-19,803.0,223670.0,133531.0,799.0,627617.0,145333.0,4.0,0.004981320049806997,-16249.0,5784.0,-22033.0,0.9187933917279564,0.3563797666411197,-0.013513513513513487,0.04967320261437913,0.08221024258760101
2022-04-20,815.0,208947.0,128911.0,808.75,635563.0,130848.0,6.25,0.007668711656432309,-14723.0,7946.0,-22669.0,0.985196563952059,0.32875891139037305,0.014943960149439661,0.05161290322580636,0.07911287653095012
2022-04-21,800.0,186646.0,111004.0,795.0,645480.0,126241.0,5.0,0.006249999999992187,-22301.0,9917.0,-32218.0,0.8793022868956925,0.2891584557228724,-0.018404907975460127,0.021385253750398903,0.06030483764082173
2022-04-22,793.0,137647.0,140795.0,789.0,652284.0,166689.0,4.0,0.005044136191670815,-48999.0,6804.0,-55803.0,0.8446568159866528,0.21102311263192072,-0.008750000000000036,0.004115226337448652,0.04651930056087106
2022-04-25,798.0,95927.0,114116.0,796.5,659856.0,152795.0,1.5,0.0018796992481179453,-41720.0,7572.0,-49292.0,0.7468568997676577,0.14537565771925973,0.006305170239596425,-0.019656019656019708,0.06755852842809373
2022-04-26,802.0,61279.0,85308.0,802.0,665389.0,140110.0,0.0,0.0,-34648.0,5533.0,-40181.0,0.6088644636357105,0.09209500006762947,0.005012531328320913,-0.001245330012453305,0.06366047745358094
2022-04-27,815.5,37900.0,70673.0,812.0,679979.0,150904.0,3.5,0.004291845493556969,-23379.0,14590.0,-37969.0,0.4683308593542884,0.05573701540782869,0.016832917705735584,0.0006134969325153339,0.09096989966555191
2022-04-28,817.0,13761.0,47633.0,813.0,675509.0,121715.0,4.0,0.004895960832307349,-24139.0,-4470.0,-19669.0,0.39134864232017097,0.020371305193565118,0.0018393623543837556,0.02124999999999999,0.12225274725274726
2022-04-29,813.0,6202.0,11143.0,812.25,678061.0,104780.0,0.75,0.0009225092250911163,-7559.0,2552.0,-10111.0,0.10634663103645632,0.00914666969490944,-0.004895960832313362,0.02522068095838592,0.10088016249153697
2022-05-02,812.5,5305.0,2848.0,803.5,670172.0,117450.0,9.0,0.011076923076909445,-897.0,-7889.0,6992.0,0.02424861643252427,0.007915878311836351,-0.0006150061500614923,0.018170426065162948,0.08622994652406413
2022-05-03,799.5,4275.0,2214.0,793.0,664936.0,130993.0,6.5,0.00813008130080284,-1030.0,-5236.0,4206.0,0.016901666501263297,0.006429190177701303,-0.016000000000000014,-0.0031172069825435855,0.08627717391304346
2022-05-04,795.5,3673.0,1267.0,793.25,655557.0,102960.0,2.25,0.0028284098051504355,-602.0,-9379.0,8777.0,0.012305749805749685,0.005602869010627595,-0.00500312695434646,-0.024524831391784185,0.06066666666666665
2022-05-05,800.0,3361.0,410.0,796.25,649679.0,92039.0,3.75,0.004687499999994141,-312.0,-5878.0,5566.0,0.004454633361944345,0.00517332405695735,0.0056568196103079504,-0.020807833537331732,0.05297795327410326
2022-05-06,786.0,2472.0,1248.0,784.5,642956.0,132008.0,1.5,0.0019083969465624575,-889.0,-6723.0,5834.0,0.009453972486515898,0.0038447420974374543,-0.01749999999999996,-0.03321033210332103,0.039682539682539764
2022-05-09,780.0,1811.0,745.0,772.0,632841.0,135176.0,8.0,0.010256410256397107,-661.0,-10115.0,9454.0,0.005511333372788029,0.0028616982780824834,-0.007633587786259555,-0.040000000000000036,0.029023746701847042
2022-05-10,780.0,1326.0,597.0,775.25,625196.0,98595.0,4.75,0.006089743589735783,-485.0,-7645.0,7160.0,0.006055073786703118,0.0021209348748232517,0.0,-0.024390243902439046,0.016286644951140072
2022-05-11,795.0,829.0,653.0,788.25,617696.0,110381.0,6.75,0.00849056603772517,-497.0,-7500.0,7003.0,0.005915873202815648,0.001342084132000205,0.019230769230769162,-0.0006285355122563896,0.03921568627450989
2022-05-12,803.0,85.0,911.0,791.5,612017.0,154543.0,11.5,0.014321295143195117,-744.0,-5679.0,4935.0,0.0058947995056391695,0.00013888503097136167,0.010062893081761004,0.00374999999999992,0.03612903225806452
2022-05-13,,62.0,25.0,781.0,611997.0,113807.0,,,-23.0,-20.0,-3.0,0.00021967014331279955,0.00010130768614878813,0.0,0.021628498727735312,0.025215448451962885
2022-05-16,807.75,606046.0,138859.0,775.0,238177.0,43952.0,32.75,0.040544722995926284,605984.0,-373820.0,979804.0,3.159332908627522,2.544519412033897,0.005915317559153088,0.03557692307692317,0.02279202279202286
2022-05-17,800.5,600384.0,98317.0,772.0,243006.0,35297.0,28.5,0.03560274828227907,-5662.0,4829.0,-10491.0,2.7854208572965753,2.4706550455544205,-0.008975549365521474,0.02628205128205119,-0.016584766584766597
2022-05-18,782.0,593268.0,120123.0,753.0,246150.0,32382.0,29.0,0.03708439897693468,-7116.0,3144.0,-10260.0,3.7095608671483014,2.4101889092016964,-0.023110555902560947,-0.01635220125786163,-0.026151930261519296
2022-05-19,783.0,585434.0,106424.0,749.5,245323.0,33345.0,33.5,0.04278416347376401,-7834.0,-827.0,-7007.0,3.191602938971265,2.3863804046094237,0.0012787723785165905,-0.02490660024906599,-0.03926380368098159
2022-05-20,778.75,579286.0,88004.0,744.0,248323.0,29193.0,34.75,0.04462279293734238,-6148.0,3000.0,-9148.0,3.0145582845201586,2.332792371226176,-0.005427841634738195,-0.030199252801992538,-0.026562500000000044
2022-05-23,786.25,580195.0,88355.0,755.0,256084.0,33454.0,31.25,0.03974562798087155,909.0,7761.0,-6852.0,2.641089256889979,2.265643304540689,0.009630818619582593,-0.026617146394305125,-0.008511979823455196
2022-05-24,770.0,573563.0,147022.0,739.5,264168.0,48298.0,30.5,0.03961038961033817,-6632.0,8084.0,-14716.0,3.0440597954366013,2.1712054450198277,-0.020667726550079535,-0.03810118675827612,-0.03508771929824561
2022-05-25,770.75,565978.0,127425.0,737.25,272522.0,44339.0,33.5,0.04346415828732603,-7585.0,8354.0,-15939.0,2.8738807821555996,2.076815816704699,0.0009740259740260715,-0.014386189258312032,-0.038965087281795485
2022-05-26,764.25,562610.0,104920.0,733.5,276062.0,36557.0,30.75,0.04023552502448121,-3368.0,3540.0,-6908.0,2.8700385699044544,2.0379842209358694,-0.008433344145313049,-0.023946360153256685,-0.06284488044144698
2022-05-27,775.5,555058.0,101090.0,742.0,281346.0,34028.0,33.5,0.04319793681490239,-7552.0,5284.0,-12836.0,2.9707887621957516,1.972866150576152,0.014720314033366044,-0.004173354735152457,-0.05079559363525088
2022-05-31,752.25,552619.0,175461.0,721.5,291914.0,52454.0,30.75,0.040877367896256726,-2439.0,10568.0,-13007.0,3.345045182445508,1.8930883753434167,-0.029980657640232056,-0.043243243243243246,-0.07472324723247237
2022-06-01,731.0,541178.0,210389.0,703.0,303933.0,77839.0,28.0,0.03830369357039904,-11441.0,12019.0,-23460.0,2.7028738807024406,1.7805832206440178,-0.02824858757062143,-0.05064935064935061,-0.10030769230769232
2022-06-02,730.5,528973.0,127143.0,702.75,314401.0,51071.0,27.75,0.037987679671405906,-12205.0,10468.0,-22673.0,2.4895341779091367,1.6824787452966063,-0.0006839945280437965,-0.052221861822899784,-0.08630393996247654
2022-06-03,727.0,516752.0,105542.0,701.25,321848.0,45569.0,25.75,0.03541953232457301,-12221.0,7447.0,-19668.0,2.3160920801421514,1.60557778827272,-0.00479123887748123,-0.048740595354923144,-0.08610936517913259
2022-06-06,742.5,503004.0,131922.0,714.5,331330.0,57687.0,28.0,0.03771043771038692,-13748.0,9482.0,-23230.0,2.28685839097193,1.5181359973440332,0.021320495185694677,-0.04255319148936165,-0.07187500000000002
2022-06-07,757.0,464163.0,227575.0,722.75,351122.0,122842.0,34.25,0.045244385733097435,-38841.0,19792.0,-58633.0,1.852582992787468,1.3219422309054936,0.019528619528619506,0.006314390162844852,-0.03689567430025442
2022-06-08,764.5,425870.0,223848.0,724.0,374060.0,142684.0,40.5,0.05297580117717073,-38293.0,22938.0,-61231.0,1.5688374309663202,1.1385071913596718,0.009907529722589237,0.04582763337893292,-0.019871794871794912
2022-06-09,771.25,395029.0,226325.0,727.0,395353.0,154631.0,44.25,0.057374392220347,-30841.0,21293.0,-52134.0,1.4636457114032668,0.9991804792173046,0.008829300196206757,0.05578370978781666,-0.011217948717948678
2022-06-10,772.75,367570.0,156100.0,729.0,411401.0,104443.0,43.75,0.056615981882812534,-27459.0,16048.0,-43507.0,1.494595138017852,0.8934591797297505,0.0019448946515396859,0.0629298486932599,-0.027987421383647848
2022-06-13,766.0,345140.0,170044.0,727.75,428136.0,109937.0,38.25,0.04993472584849878,-22430.0,16735.0,-39165.0,1.5467404058688017,0.8061457107087449,-0.008735037204788076,0.031649831649831706,-0.04607721046077207
2022-06-14,766.75,322033.0,125798.0,727.25,432226.0,73516.0,39.5,0.05151613954998172,-23107.0,4090.0,-27197.0,1.7111649164807428,0.7450569840777724,0.000979112271540572,0.012879788639365897,-0.04514321295143209
2022-06-15,773.75,314939.0,105906.0,728.5,436160.0,60407.0,45.25,0.05848142164774348,-7094.0,3934.0,-11028.0,1.7532074097372532,0.7220721753484943,0.009129442451907499,0.012099411379986824,-0.04209223150727326
2022-06-16,787.25,305521.0,121542.0,741.0,439023.0,64632.0,46.25,0.058748809145685935,-9418.0,2863.0,-12281.0,1.8805235796509179,0.6959111481630788,0.017447495961227855,0.020745542949756945,-0.016552154903185512
2022-06-17,784.25,296940.0,116061.0,736.0,439608.0,65586.0,48.25,0.061523748804511925,-8581.0,585.0,-9166.0,1.7696002195590252,0.6754654146421342,-0.0038107335662115327,0.014881915237787036,0.002877237851662384
2022-06-21,763.75,268352.0,192144.0,710.0,443402.0,104356.0,53.75,0.0703764320784676,-28588.0,3794.0,-32382.0,1.8412357698646762,0.6052115236286697,-0.026139623844437354,-0.002937336814621383,-0.0245849297573435
2022-06-22,766.0,228635.0,167778.0,702.0,449775.0,109476.0,64.0,0.08355091383801103,-39717.0,6373.0,-46090.0,1.5325550805655894,0.5083319437496515,0.0029459901800328314,-0.0009781545484186527,-0.01637239165329052
2022-06-23,746.5,197096.0,215839.0,665.0,456463.0,163822.0,81.5,0.10917615539168228,-31539.0,6688.0,-38227.0,1.317521456214664,0.4317896521733406,-0.025456919060052208,-0.03521809369951534,-0.05055643879173288
2022-06-24,749.25,123864.0,155989.0,683.0,457137.0,120661.0,66.25,0.08842175508830374,-73232.0,674.0,-73906.0,1.2927872303395356,0.27095597162338586,0.003683858004018825,-0.048269291838678896,-0.026948051948051943
2022-06-27,744.0,90566.0,121830.0,661.0,459238.0,123113.0,83.0,0.1115591397847963,-33298.0,2101.0,-35399.0,0.9895786797494903,0.1972092901719801,-0.00700700700700696,-0.051322919987248916,-0.03470645475186507
2022-06-28,756.25,51917.0,86035.0,668.0,461341.0,108109.0,88.25,0.11669421487587875,-38649.0,2103.0,-40752.0,0.7958171845082204,0.11253497954875004,0.016465053763440762,-0.009819967266775809,-0.010467778868171407
2022-06-29,770.25,19485.0,63702.0,664.0,454390.0,103707.0,106.25,0.1379422265496424,-32432.0,-6951.0,-25481.0,0.6142497613468655,0.042881665529611035,0.018512396694214894,0.005548302872062649,-0.0067698259187620735
2022-06-30,744.0,10467.0,14477.0,634.0,450277.0,131734.0,110.0,0.14784946236539268,-9018.0,-4113.0,-4905.0,0.1098956989084055,0.02324569098577093,-0.03407984420642651,-0.0033489618218351946,-0.010967098703888345
2022-07-01,740.0,7395.0,5489.0,618.75,449319.0,95069.0,121.25,0.16385135135112994,-3072.0,-958.0,-2114.0,0.057737012064920656,0.01645824013674023,-0.005376344086021501,-0.012345679012345734,0.012311901504787892
2022-07-05,730.0,5164.0,3775.0,592.0,445158.0,101843.0,138.0,0.189041095890152,-2231.0,-4161.0,1930.0,0.03706685781055117,0.011600375596979025,-0.013513513513513487,-0.018817204301075252,-0.000684462696783017
2022-07-06,725.0,3880.0,2703.0,599.5,439018.0,91685.0,125.5,0.1731034482756233,-1284.0,-6140.0,4856.0,0.029481376451982007,0.008837906418415626,-0.006849315068493178,-0.04132231404958675,-0.0027510316368638543
2022-07-07,725.0,3434.0,784.0,608.75,431938.0,89854.0,116.25,0.16034482758598573,-446.0,-7080.0,6634.0,0.0087252654305873,0.007950215077163834,0.0,-0.058747160012982746,-0.023569023569023573
2022-07-08,744.0,2479.0,1438.0,633.25,425207.0,83231.0,110.75,0.14885752688152035,-955.0,-6731.0,5776.0,0.01727721642176572,0.0058301015740568575,0.026206896551724146,0.0,-0.017173051519154603
2022-07-11,765.0,1493.0,1344.0,634.25,419729.0,99865.0,130.75,0.17091503267951513,-986.0,-5478.0,4492.0,0.013458168527512006,0.003557057053479737,0.02822580645161299,0.03378378378378377,0.0006540222367561466
2022-07-12,725.0,420.0,1320.0,594.0,414419.0,137528.0,131.0,0.18068965517216456,-1073.0,-5310.0,4237.0,0.009598045488918551,0.0010134670466363728,-0.05228758169934644,-0.006849315068493178,-0.05996758508914102
2022-07-13,724.5,42.0,485.0,600.0,406728.0,103687.0,124.5,0.17184265010328248,-378.0,-7691.0,7313.0,0.00467753913219589,0.00010326311441553052,-0.0006896551724138167,-0.0006896551724138167,-0.062439340019411205
2022-07-14,,28.0,34.0,604.0,392505.0,102346.0,,,-14.0,-14223.0,14209.0,0.00033220643698825226,7.133667087043459e-05,0.0,-0.0006896551724138167,-0.054177545691906026
2022-07-15,604.25,387069.0,81572.0,603.75,575323.0,137877.0,0.5,0.000827472072816173,387041.0,182818.0,204223.0,0.5916287705708669,0.6727855482920017,-0.16597653554175296,-0.18783602150537637,-0.21193348549070756
2022-07-18,611.5,377535.0,75978.0,610.0,577162.0,124007.0,1.5,0.002452984464427714,-9534.0,1839.0,-11373.0,0.6126912190440813,0.6541231058177761,0.011998345055854287,-0.20065359477124178,-0.20969305331179322
2022-07-19,597.0,378992.0,94156.0,594.5,584497.0,144918.0,2.5,0.004187604690110238,1457.0,7335.0,-5878.0,0.6497191515201656,0.6484070919097947,-0.023712183156173294,-0.17655172413793108,-0.24166402032391232
2022-07-20,591.0,376298.0,76176.0,590.0,587820.0,105103.0,1.0,0.0016920473773237021,-2694.0,3323.0,-6017.0,0.724774744774167,0.6401585519376668,-0.01005025125628145,-0.18426501035196685,-0.2464137711189034
2022-07-21,574.0,377064.0,76755.0,575.0,591163.0,132230.0,-1.0,-0.0017421602787426095,766.0,3343.0,-2577.0,0.5804658549497045,0.6378342352278463,-0.02876480541455162,-0.20772946859903385,-0.24844517184942716
2022-07-22,564.25,362849.0,95957.0,562.75,604665.0,153330.0,1.5,0.0026583961010143405,-14215.0,13502.0,-27717.0,0.6258201265244856,0.6000826904153529,-0.016986062717770034,-0.06619776582540338,-0.26338120104438645
2022-07-25,578.0,356115.0,103447.0,583.75,606689.0,146016.0,-5.75,-0.009948096885795938,-6734.0,2024.0,-8758.0,0.7084634560596051,0.5869811386064349,0.02436863092600805,-0.054783319705641875,-0.22572002679169456
2022-07-26,595.0,346375.0,95701.0,600.75,615267.0,140778.0,-5.75,-0.009663865546202246,-9740.0,8578.0,-18318.0,0.6798008211510274,0.5629669720625345,0.02941176470588225,-0.00335008375209378,-0.20587253920587256
