date,s1_bid,s1_oi,s1_vol,s2_bid,s2_oi,s2_vol,spread_c1_c2,spread_pct,d_c1_oi,d_c2_oi,roll_pressure,vol_ratio,oi_ratio,ret_1d,ret_5d,ret_21d
2022-02-22,1635.0,74561.0,117091.0,1635.0,291404.0,154679.0,0.0,0.0,-34445.0,13189.0,-47634.0,0.7569935156032768,0.25586814182372153,0.022833906787613323,0.042065009560229516,0.1564986737400531
2022-02-23,1674.75,47658.0,98545.0,1661.75,307309.0,166301.0,13.0,0.0077623525899341616,-26903.0,15905.0,-42808.0,0.5925700987967566,0.155081693019078,0.02431192660550452,0.0811814073595869,0.1949696753478416
2022-02-24,1661.5,20861.0,70087.0,1650.5,307833.0,234273.0,11.0,0.006620523623228035,-26797.0,524.0,-27321.0,0.29916806460838297,0.06776726341880153,-0.007911628601283804,0.04809966882195238,0.18193135337008703
2022-02-25,1572.5,6817.0,26189.0,1580.0,302314.0,173833.0,-7.5,-0.004769475357707619,-14044.0,-5519.0,-8525.0,0.1506560894651755,0.022549402277102542,-0.053566054769786375,-0.011161767017764501,0.0965829846582984
2022-02-28,1628.0,4132.0,4729.0,1634.0,304117.0,122901.0,-6.0,-0.003685503685501422,-2685.0,1803.0,-4488.0,0.03847812466944908,0.013586876103604819,0.03529411764705892,0.018454801376290186,0.1285961871750434
2022-03-01,1680.25,3394.0,1432.0,1686.0,304102.0,108758.0,-5.75,-0.003422109805086492,-738.0,-15.0,-723.0,0.013166847496276014,0.011160728965939023,0.03209459459459452,0.027675840978593325,0.14692832764505126
2022-03-02,1665.0,2534.0,1342.0,1653.0,297828.0,111268.0,12.0,0.007207207207202878,-860.0,-6274.0,5414.0,0.012060969910486285,0.008508266516244247,-0.009076030352626052,-0.00582176444245408,0.1212121212121211
2022-03-03,1670.0,1704.0,1585.0,1667.75,301430.0,101002.0,2.25,0.00134730538922075,-830.0,3602.0,-4432.0,0.015692758559236294,0.005653053776996299,0.0030030030030030463,0.005115859163406622,0.09293193717277481
2022-03-04,1656.0,1448.0,305.0,1650.0,297966.0,95910.0,6.0,0.0036231884057949136,-256.0,-3464.0,3208.0,0.003180064643936991,0.004859614855386169,-0.008383233532934131,0.05310015898251197,0.0720181259103414
2022-03-07,1667.0,1186.0,298.0,1660.0,296905.0,82378.0,7.0,0.004199160167963888,-262.0,-1061.0,799.0,0.00361747068392042,0.003994543709267261,0.0066425120772946045,0.023955773955773862,0.08036292935839273
2022-03-08,1686.0,993.0,243.0,1689.0,296823.0,110023.0,-3.0,-0.0017793594306039268,-193.0,-82.0,-111.0,0.0022086291048235168,0.0033454280834032293,0.01139772045590881,0.0034221098050886134,0.08529127775989709
2022-03-09,1680.0,472.0,566.0,1672.25,292164.0,116468.0,7.75,0.004613095238092492,-521.0,-4659.0,4138.0,0.004859703953017096,0.0016155310031352199,-0.003558718861209953,0.009009009009008917,0.06514503090822643
2022-03-10,1696.0,330.0,223.0,1686.0,291933.0,104946.0,10.0,0.005896226415090863,-142.0,-231.0,89.0,0.0021249023307224465,0.0011303963580684571,0.00952380952380949,0.015568862275449069,0.08353298195176495
2022-03-11,1600.0,196.0,333.0,1675.0,281366.0,90790.0,-75.0,-0.046874999999970704,-134.0,-10567.0,10433.0,0.0036678048243198183,0.0006966015794374563,-0.05660377358490565,-0.033816425120772986,0.005025125628140614
2022-03-14,,71.0,48.0,1678.0,283145.0,73458.0,,,-125.0,1779.0,-1904.0,0.0006534346156987578,0.00025075491356018915,0.0,-0.04019196160767846,0.017164653528289886
2022-03-15,1656.0,282448.0,70449.0,1628.25,164431.0,27205.0,27.75,0.016757246376801475,282377.0,-118714.0,401091.0,2.5895607425104727,1.7177296251923195,0.03499999999999992,-0.017793594306049876,0.044136191677175196
2022-03-16,1649.75,281249.0,65232.0,1622.0,164544.0,26542.0,27.75,0.01682073041368885,-1199.0,113.0,-1312.0,2.4576896993443427,1.7092631758070687,-0.003774154589372025,-0.018005952380952372,0.05146590184831101
2022-03-17,1668.25,284453.0,74317.0,1638.25,165633.0,28153.0,30.0,0.017982916229571117,3204.0,1089.0,2115.0,2.6397542002627556,1.7173691233027133,0.011213820275799424,-0.016362028301886822,0.07698515171078113
2022-03-18,1665.5,279597.0,67110.0,1632.0,169030.0,32132.0,33.5,0.020114079855887052,-4856.0,3397.0,-8253.0,2.0885721399227535,1.654126486422519,-0.0016484339877116394,0.04093750000000007,0.050622930137202315
2022-03-21,1692.25,280274.0,82394.0,1673.0,168587.0,33887.0,19.25,0.01137538779730455,677.0,-443.0,1120.0,2.4314338831999756,1.6624888040002987,0.016061242870009096,0.057656249999999964,0.06414085835560446
2022-03-22,1696.0,278073.0,80750.0,1682.75,172369.0,40231.0,13.25,0.0078124999999953934,-2201.0,3782.0,-5983.0,2.0071586587456935,1.6132425204067924,0.0022159846358398294,0.024154589371980784,0.060994682514857734
2022-03-23,1720.0,278677.0,75495.0,1701.5,175239.0,36274.0,18.5,0.01075581395348212,604.0,2870.0,-2266.0,2.081242763411753,1.5902681480720526,0.014150943396226356,0.04258220942567048,0.051987767584097844
2022-03-24,1700.25,275474.0,72414.0,1677.0,178530.0,43423.0,23.25,0.013674459638280444,-3203.0,3291.0,-6494.0,1.6676415724385312,1.5430123788718897,-0.011482558139534915,0.019181777311554127,0.01522615315718756
2022-03-25,1717.0,272177.0,64501.0,1689.0,181670.0,28488.0,28.0,0.016307513104242104,-3297.0,3140.0,-6437.0,2.2641463072169943,1.4981945285407525,0.009851492427584096,0.030921645151606114,0.0334035510081252
2022-03-28,1662.0,268430.0,76627.0,1643.0,184493.0,39448.0,19.0,0.011432009626948597,-3747.0,2823.0,-6570.0,1.9424812411275112,1.4549603507992095,-0.032032615026208466,-0.017875609395774816,0.05691573926868054
2022-03-29,1643.0,265579.0,107185.0,1620.0,184137.0,42177.0,23.0,0.013998782714538041,-2851.0,-356.0,-2495.0,2.5413139862957883,1.442290251280289,-0.011432009626955453,-0.03125,0.00921375921375911
2022-03-30,1662.0,259419.0,67718.0,1650.0,184230.0,34305.0,12.0,0.007220216606493851,-6160.0,93.0,-6253.0,1.973997959481068,1.4081257124246789,0.011564211807668867,-0.03372093023255818,-0.01086147894658529
2022-03-31,1628.5,261838.0,96368.0,1598.0,187225.0,59928.0,30.5,0.018728891618041924,2419.0,2995.0,-576.0,1.6080630089440395,1.3985204967285279,-0.020156438026474155,-0.042199676518159146,-0.021921921921921883
2022-04-01,1586.0,253261.0,102861.0,1565.0,189736.0,58822.0,21.0,0.013240857503144236,-8577.0,2511.0,-11088.0,1.7486824657440798,1.3348073112113603,-0.026097635861221935,-0.07629586488060569,-0.05029940119760479
2022-04-04,1603.25,247296.0,71525.0,1586.0,193183.0,42435.0,17.25,0.010759394978942299,-5965.0,3447.0,-9412.0,1.6855190291032949,1.280112639310906,0.01087641866330391,-0.03534897713598073,-0.03185386473429952
2022-04-05,1627.5,243007.0,66277.0,1611.0,194822.0,36991.0,16.5,0.010138248847920039,-4289.0,1639.0,-5928.0,1.7917060906706554,1.2473283304760179,0.015125526274754497,-0.009433962264150941,-0.023695260947810493
2022-04-06,1618.5,235928.0,75082.0,1603.0,199633.0,44390.0,15.5,0.009576768612907275,-7079.0,4811.0,-11890.0,1.6914169858075763,1.1818086188155206,-0.0055299539170506895,-0.026173285198555996,-0.04003558718861211
2022-04-07,1642.75,225509.0,114549.0,1625.25,205901.0,79385.0,17.5,0.010652868665341255,-10419.0,6268.0,-16687.0,1.4429552182402035,1.095230232004696,0.01498300895891247,0.008750383788762583,-0.022172619047619024
2022-04-08,1680.5,215116.0,116406.0,1656.0,214759.0,89195.0,24.5,0.014578994346911884,-10393.0,8858.0,-19251.0,1.3050731543247793,1.0016623284705135,0.022979759549535794,0.05958385876418659,-0.009139150943396235
2022-04-11,1658.0,198092.0,113893.0,1638.0,228736.0,88914.0,20.0,0.012062726176108526,-17024.0,13977.0,-31001.0,1.2809343860359304,0.8660289591494087,-0.013388872359416881,0.03414938406362067,0.03624999999999989
2022-04-12,1665.75,174968.0,104828.0,1657.0,239974.0,90606.0,8.75,0.005252889088995796,-23124.0,11238.0,-34362.0,1.1569653223848182,0.7291123205013846,0.0046743063932448425,0.023502304147465347,0.04109374999999993
2022-04-13,1671.25,152996.0,117939.0,1665.0,254783.0,102774.0,6.25,0.003739715781598361,-21972.0,14809.0,-36781.0,1.1475567750598288,0.6004953234713438,0.003301815998799418,0.032591906085881917,0.009208937198067702
2022-04-14,1679.5,142779.0,78738.0,1664.0,262978.0,76410.0,15.5,0.009228937183680126,-10217.0,8195.0,-18412.0,1.0304672163329271,0.5429313478694014,0.004936424831712749,0.02237102419723036,0.018033035308379963
2022-04-18,1715.0,134601.0,83054.0,1691.0,274605.0,72236.0,24.0,0.013994169096201752,-8178.0,11627.0,-19805.0,1.1497591228750048,0.49016223302561684,0.021137243227151048,0.020529604284439174,0.028023377791098536
2022-04-19,1714.0,130182.0,71593.0,1685.25,281257.0,80905.0,28.75,0.016773628938146573,-4419.0,6652.0,-11071.0,0.8849020456090366,0.4628578133166447,-0.0005830903790087216,0.033775633293124274,0.02912038426898822
2022-04-20,1738.0,125777.0,89812.0,1716.0,290020.0,89889.0,22.0,0.012658227848093983,-4405.0,8763.0,-13168.0,0.999143387956246,0.43368388387007645,0.014002333722286986,0.04337385562059137,0.027035012557246274
2022-04-21,1747.0,106163.0,86056.0,1718.0,299841.0,98298.0,29.0,0.01659988551802141,-19614.0,9821.0,-29435.0,0.875460334899989,0.35406432075666655,0.005178365937859697,0.0453253552729993,0.030070754716981174
2022-04-22,1715.0,79267.0,85149.0,1684.25,302707.0,109862.0,30.75,0.017930029154508496,-26896.0,2866.0,-29762.0,0.7750541588538278,0.26186047894498554,-0.01831711505437894,0.021137243227151048,-0.0029069767441860517
2022-04-25,1700.0,60142.0,76951.0,1672.75,309999.0,106284.0,27.25,0.016029411764696452,-19125.0,7292.0,-26417.0,0.7240130217153972,0.19400707744218468,-0.008746355685131157,-0.008746355685131157,-0.00014703720041175927
2022-04-26,1705.0,41219.0,59609.0,1671.0,316081.0,106782.0,34.0,0.01994134897359534,-18923.0,6082.0,-25005.0,0.5582307879605124,0.13040644644885288,0.002941176470588225,-0.0052508751458576475,-0.006988934187536433
2022-04-27,1735.0,18723.0,49610.0,1692.75,318900.0,119531.0,42.25,0.024351585014395185,-22496.0,2819.0,-25315.0,0.41503877655168603,0.058711194731890695,0.017595307917888547,-0.0017261219792865656,0.04392298435619746
2022-04-28,1704.25,5548.0,26981.0,1684.5,323333.0,74500.0,19.75,0.011588675370390735,-13175.0,4433.0,-17608.0,0.36216107382549845,0.017158780576062398,-0.0177233429394813,-0.024470520892959313,0.03727936701156431
2022-04-29,1704.25,3870.0,3083.0,1685.0,322128.0,72602.0,19.25,0.011295291183798566,-1678.0,-1205.0,-473.0,0.042464394920249546,0.012013857845328529,0.0,-0.006268221574344035,0.025421179302045793
2022-05-02,1662.0,2965.0,1445.0,1645.0,322789.0,98828.0,17.0,0.010228640192532956,-905.0,661.0,-1566.0,0.014621362366940395,0.009185567042247385,-0.02479096376705292,-0.022352941176470575,0.020571077678845473
2022-05-03,1655.0,2356.0,706.0,1630.75,321713.0,77552.0,24.25,0.014652567975821961,-609.0,-1076.0,467.0,0.009103569218072916,0.00732329747321368,-0.004211793020457266,-0.029325513196480912,0.04350567465321564
2022-05-04,1654.0,1866.0,869.0,1640.0,321844.0,75744.0,14.0,0.008464328899632126,-490.0,131.0,-621.0,0.01147285593578354,0.005797839947303645,-0.0006042296072507058,-0.046685878962536065,0.03165445189458915
2022-05-05,1671.0,1314.0,843.0,1649.5,322216.0,81208.0,21.5,0.01286654697784987,-552.0,372.0,-924.0,0.010380750664958988,0.004078009782257852,0.010278113663845234,-0.019510048408390768,0.026728110599078425
2022-05-06,1652.5,979.0,352.0,1624.75,318462.0,74867.0,27.75,0.016792738275330232,-335.0,-3754.0,3419.0,0.004701670963174634,0.0030741501340819217,-0.01107121484141238,-0.03036526331230749,0.021007105344454713
2022-05-09,1612.0,689.0,309.0,1585.25,313943.0,96276.0,26.75,0.01659429280395993,-290.0,-4519.0,4229.0,0.003209522622460393,0.0021946659106907873,-0.024508320726172483,-0.030084235860409092,-0.018718612083396757
2022-05-10,1621.5,318.0,395.0,1593.75,313102.0,71400.0,27.75,0.01711378353375448,-371.0,-841.0,470.0,0.005532212885153984,0.0010156434644301186,0.005893300248138944,-0.020241691842900256,-0.03510859863135973
2022-05-11,1641.5,71.0,319.0,1606.0,309856.0,73046.0,35.5,0.021626561072176895,-247.0,-3246.0,2999.0,0.004367111135448835,0.00022913869668491097,0.012334258402713516,-0.007557436517533267,-0.009951749095295503
2022-05-12,1604.0,10.0,66.0,1614.25,304400.0,91722.0,-10.25,-0.00639027431421048,-61.0,-5456.0,5395.0,0.0007195656440112436,3.2851511169513694e-05,-0.022844958879074007,-0.04009575104727703,-0.037070388713792535
2022-05-13,,,20.0,1639.0,302943.0,83090.0,,,,-1457.0,,0.0002407028523287972,,0.0,-0.029349470499243524,-0.04023934181002242
2022-05-16,1653.0,304021.0,63372.0,1600.5,23126.0,5793.0,52.5,0.031760435571668626,,-279817.0,,10.939409632312973,13.14628556602901,0.030548628428927582,0.025434243176178706,-0.015778505507591523
2022-05-17,1675.25,304971.0,76915.0,1620.0,23580.0,5831.0,55.25,0.03298015221606746,950.0,454.0,496.0,13.190704853367656,12.933460559795888,0.013460375075620146,0.033148319457292574,-0.02317784256559763
2022-05-18,1661.25,307701.0,86177.0,1600.0,23749.0,10197.0,61.25,0.03686982693752484,2730.0,169.0,2561.0,8.451211140530699,12.956377110614637,-0.008356961647515315,0.012031678342979024,-0.030775962660443357
2022-05-19,1692.0,311292.0,102891.0,1627.0,23762.0,9480.0,65.0,0.0384160756500955,3591.0,13.0,3578.0,10.853481012657083,13.100412423196149,0.018510158013544054,0.05486284289276799,-0.026467203682393525
2022-05-20,1704.25,305450.0,90964.0,1613.25,23810.0,10893.0,91.0,0.053395921959775036,-5842.0,48.0,-5890.0,8.350683925455948,12.828643427130919,0.007239952718676168,0.0625,-0.024470520892959313
2022-05-23,1688.75,302685.0,87419.0,1610.25,24610.0,10280.0,78.5,0.04648408586229668,-2765.0,800.0,-3565.0,8.503793774318238,12.299268590003564,-0.00909490978436267,0.021627344222625577,-0.015306122448979553
2022-05-24,1688.0,298166.0,78583.0,1628.75,25326.0,10325.0,59.25,0.03510071090045314,-4519.0,716.0,-5235.0,7.610944309926623,11.773118534312099,-0.0004441154700222105,0.007610804357558676,-0.007058823529411784
2022-05-25,1679.25,294854.0,82862.0,1614.5,26354.0,7979.0,64.75,0.038558880452560035,-3312.0,1028.0,-4340.0,10.385010652962729,11.188206723836563,-0.0051836492890995345,0.010835214446952568,-0.015102639296187714
2022-05-26,1724.75,296248.0,144069.0,1655.0,27932.0,16339.0,69.75,0.04044064357150866,1394.0,1578.0,-184.0,8.817491890568038,10.606043247887348,0.027095429507220548,0.019355791962174962,-0.0059077809798271375
2022-05-27,1731.75,296223.0,93346.0,1649.5,29157.0,9489.0,82.25,0.04749530821420673,-25.0,1225.0,-1250.0,9.83728527768892,10.159584319374073,0.004058559211479906,0.016136130262578874,0.016136130262578874
2022-05-31,1685.0,281658.0,147012.0,1613.0,29925.0,12945.0,72.0,0.042729970326384134,-14565.0,768.0,-15333.0,11.356662804170616,9.412130325814221,-0.026995813483470465,-0.0022205773501110526,-0.011295291183805234
2022-06-01,1687.0,275260.0,104722.0,1612.5,30562.0,10877.0,74.5,0.04416123295788728,-6398.0,637.0,-7035.0,9.62783855842515,9.006609515083797,0.001186943620178127,-0.0005924170616113944,0.01504211793020449
2022-06-02,1728.75,275089.0,111106.0,1646.0,31989.0,12109.0,82.75,0.04786695589295857,-171.0,1427.0,-1598.0,9.175489305474509,8.599487323767276,0.024748073503260137,0.029477445288075055,0.04456193353474314
2022-06-03,1697.0,265589.0,86973.0,1630.0,33314.0,13461.0,67.0,0.03948143783144403,-9500.0,1325.0,-10825.0,6.461109872965867,7.97229393047944,-0.018365871294287794,-0.01608928830265255,0.025997581620314403
2022-06-06,1699.5,258491.0,82275.0,1630.0,33413.0,8929.0,69.5,0.04089438070018188,-7098.0,99.0,-7197.0,9.214357710828848,7.736240385478475,0.0014731879787861502,-0.01862278042442611,0.017055655296229766
2022-06-07,1728.25,246349.0,147738.0,1648.25,34377.0,20323.0,80.0,0.046289599305629224,-12142.0,964.0,-13106.0,7.26949761354095,7.166099426942225,0.016916740217711057,0.02566765578635022,0.04583963691376702
2022-06-08,1741.0,238221.0,138385.0,1660.75,35803.0,24095.0,80.25,0.046094198736331936,-8128.0,1426.0,-9554.0,5.7433077401948225,6.653660307795251,0.007377404889338912,0.032009484291642076,0.08002481389578153
2022-06-09,1767.5,228998.0,172229.0,1679.5,39938.0,31461.0,88.0,0.04978783592642162,-9223.0,4135.0,-13358.0,5.474365086932854,5.7338374480443255,0.015221137277426688,0.022415039768618916,0.09004008633980876
2022-06-10,1744.0,200877.0,140826.0,1655.0,42028.0,24285.0,89.0,0.05103211009171386,-28121.0,2090.0,-30211.0,5.798888202593955,4.779599314742439,-0.013295615275813244,0.027695934001178646,0.062442887602802255
2022-06-13,1708.75,185311.0,125077.0,1620.0,43024.0,16644.0,88.75,0.05193855157275673,-15566.0,996.0,-16562.0,7.5148401826479505,4.307154146522771,-0.020212155963302725,0.0054427772874374725,0.06530548628428923
2022-06-14,1702.0,178104.0,100752.0,1616.5,45674.0,23469.0,85.5,0.05023501762629246,-7207.0,2650.0,-9857.0,4.29298223188017,3.899461400358981,-0.003950256035113342,-0.0151887747721684,0.061097256857855387
2022-06-15,1689.0,167967.0,101623.0,1605.75,47896.0,18774.0,83.25,0.04928952042625856,-10137.0,2222.0,-12359.0,5.412964738467806,3.506910806747881,-0.00763807285546414,-0.029867892016082753,0.02177858439201441
2022-06-16,1709.5,161674.0,70574.0,1630.75,49545.0,13235.0,78.75,0.0460661011991541,-6293.0,1649.0,-7942.0,5.332376275027931,3.2631748915127003,0.01213735938425109,-0.03281471004243286,0.02044470974481416
2022-06-17,1700.25,151403.0,84650.0,1620.0,51170.0,19693.0,80.25,0.04719894133212928,-10271.0,1625.0,-11896.0,4.298481694002727,2.958823529411707,-0.005410938871014959,-0.02508600917431192,0.02347629796839734
2022-06-21,1675.5,136610.0,100676.0,1594.0,51721.0,22240.0,81.5,0.0486421963592667,-14793.0,551.0,-15344.0,4.526798561150875,2.6412869047388368,-0.014556682840758728,-0.019458668617410413,-0.009751773049645363
2022-06-22,1654.0,120207.0,102256.0,1564.5,55381.0,28464.0,89.5,0.05411124546550537,-16403.0,3660.0,-20063.0,3.592467678470925,2.170545855076612,-0.012831990450611785,-0.02820211515863691,-0.029485110752530463
2022-06-23,1592.0,110711.0,128173.0,1500.0,54545.0,41287.0,92.0,0.057788944723581794,-9496.0,-836.0,-8660.0,3.104439654128343,2.029718580988138,-0.037484885126964906,-0.05743043220840738,-0.05729089563286449
2022-06-24,1603.5,73111.0,92486.0,1525.0,54350.0,27161.0,78.5,0.0489554100405058,-37600.0,-195.0,-37405.0,3.4051029049002834,1.345188592456277,0.007223618090452355,-0.06200643463000877,-0.05005924170616116
2022-06-27,1629.5,50439.0,69643.0,1527.75,56858.0,35648.0,101.75,0.06244246701438328,-22672.0,2508.0,-25180.0,1.9536299371633206,0.8871047170143008,0.01621453071406309,-0.04161152771651233,-0.029626321274378475
2022-06-28,1666.5,28114.0,59698.0,1552.0,63630.0,49475.0,114.5,0.06870687068702748,-22325.0,6772.0,-29097.0,1.206629610914579,0.4418356121326349,0.022706351641607947,-0.0053715308863026,-0.03377301058124371
2022-06-29,1666.5,12916.0,35558.0,1562.0,68085.0,42356.0,104.5,0.06270627062702508,-15198.0,4455.0,-19653.0,0.8395032580980065,0.18970404641256972,0.0,0.007557436517533267,-0.037678648765699485
2022-06-30,1665.0,9175.0,6466.0,1560.0,67402.0,35532.0,105.0,0.06306306306302518,-3741.0,-683.0,-3058.0,0.181976809636379,0.1361235571644738,-0.0009000900090009312,0.04585427135678399,-0.011869436201780381
2022-07-01,1620.0,5106.0,5313.0,1512.25,67297.0,31167.0,107.75,0.06651234567897128,-4069.0,-105.0,-3964.0,0.17046876503994063,0.07587262433689353,-0.027027027027026973,0.010289990645462987,-0.03971547125074093
2022-07-05,1572.0,3465.0,2235.0,1440.0,65010.0,33910.0,132.0,0.08396946564880155,-1641.0,-2287.0,646.0,0.06590976113240739,0.05329949238578598,-0.029629629629629672,-0.035286897821417584,-0.09067245119305856
2022-07-06,1570.0,1696.0,2309.0,1446.0,64600.0,25138.0,124.0,0.07898089171969491,-1769.0,-410.0,-1359.0,0.09185297159678209,0.026253869969039844,-0.0012722646310432406,-0.05790579057905787,-0.07483794932233356
2022-07-07,1580.0,1088.0,744.0,1479.0,63170.0,31878.0,101.0,0.06392405063287093,-608.0,-1430.0,822.0,0.02333897986071826,0.017223365521608087,0.006369426751592355,-0.05190519051905196,-0.07031479847013833
2022-07-08,1595.0,773.0,399.0,1513.25,62223.0,24739.0,81.75,0.05125391849526567,-315.0,-947.0,632.0,0.01612838029022935,0.012423058997476618,0.009493670886076,-0.042042042042042094,-0.07710111384348328
2022-07-11,1632.5,456.0,384.0,1519.5,59839.0,22527.0,113.0,0.06921898928020262,-317.0,-2384.0,2067.0,0.017046211213210056,0.007620448202677057,0.023510971786833812,0.007716049382715973,-0.062320505456634145
2022-07-12,1590.0,108.0,395.0,1468.0,56782.0,26782.0,122.0,0.07672955974837942,-348.0,-3057.0,2709.0,0.014748711821372013,0.0019020112007325932,-0.026033690658499253,0.011450381679389388,-0.10042432814710045
2022-07-13,1570.0,65.0,60.0,1475.0,56082.0,20230.0,95.0,0.06050955414008885,-43.0,-700.0,657.0,0.0029658922392484938,0.0011590171534538506,-0.012578616352201255,0.0,-0.09977064220183485
2022-07-14,,6.0,21.0,1470.0,55353.0,23094.0,,,-59.0,-729.0,670.0,0.0009093270979474795,0.00010839520893176327,0.0,-0.006329113924050667,-0.08119970738844184
2022-07-15,1456.0,53370.0,22609.0,1345.0,22861.0,6943.0,111.0,0.07623626373621138,53364.0,-32492.0,85856.0,3.2563733256512664,2.334543545776548,-0.07261146496815285,-0.08714733542319753,-0.14453584018801413
2022-07-18,1484.25,52384.0,22423.0,1384.25,23390.0,8832.0,100.0,0.0673740946605576,-986.0,529.0,-1515.0,2.53883605072435,2.239589568191439,0.019402472527472625,-0.09081163859111796,-0.12122557726465366
2022-07-19,1478.0,52336.0,19403.0,1371.75,23248.0,8554.0,106.25,0.07188768606219764,-48.0,-142.0,94.0,2.2682955342527156,2.251204404679876,-0.00421088091628774,-0.07044025157232703,-0.1354197133664814
2022-07-20,1445.0,51828.0,26111.0,1351.0,23504.0,9140.0,94.0,0.06505190311414183,-508.0,256.0,-764.0,2.8567833698027507,2.2050714771952773,-0.022327469553450663,-0.07961783439490444,-0.15012498162034993
2022-07-21,1418.0,49879.0,27254.0,1314.75,24636.0,11410.0,103.25,0.07281382228485697,-1949.0,1132.0,-3081.0,2.3886064855387916,2.0246387400551216,-0.01868512110726639,-0.0968152866242038,-0.1536854670247687
2022-07-22,1410.0,31724.0,27240.0,1306.0,24444.0,13054.0,104.0,0.07375886524817464,-18155.0,-192.0,-17963.0,2.086716715182926,1.297823596792616,-0.005641748942172065,-0.03159340659340659,-0.1475211608222491
2022-07-25,1463.0,28478.0,24846.0,1351.0,25790.0,18226.0,112.0,0.07655502392339265,-3246.0,1346.0,-4592.0,1.3632173817622428,1.1042264443582355,0.0375886524822695,-0.014316995115378095,-0.08103015075376885
2022-07-26,1516.0,19556.0,28936.0,1388.0,27009.0,23102.0,128.0,0.08443271767804457,-8922.0,1219.0,-10141.0,1.252532248290137,0.7240549446480534,0.03622693096377305,0.025710419485791558,-0.05456813221078893
2022-07-27,1576.0,11077.0,31657.0,1417.5,30248.0,30684.0,158.5,0.10057106598978391,-8479.0,3239.0,-11718.0,1.031710337635216,0.36620603015074166,0.0395778364116095,0.09065743944636684,-0.03283215710340592
2022-07-28,1597.0,4895.0,14499.0,1467.0,32581.0,26009.0,130.0,0.08140262993106988,-6182.0,2333.0,-8515.0,0.557460878926504,0.1502409379699779,0.01332487309644681,0.12623413258110006,-0.041704170417041664
2022-07-29,1619.0,2635.0,4783.0,1495.75,35098.0,31109.0,123.25,0.07612723903639523,-2260.0,2517.0,-4777.0,0.15374971873090895,0.07507550287765472,0.013775829680651164,0.14822695035460987,-0.028502850285028525
2022-08-01,1563.0,2012.0,1378.0,1417.25,34070.0,23924.0,145.75,0.09325015994875673,-623.0,-1028.0,405.0,0.05759906370171971,0.05905488699735665,-0.03458925262507717,0.06835269993164728,-0.0612612612612613
2022-08-02,1573.0,1387.0,1342.0,1400.0,33138.0,23005.0,173.0,0.10998092816267643,-625.0,-932.0,307.0,0.058335144533794465,0.041855271893293446,0.006397952655150307,0.03759894459102897,-0.02901234567901234
2022-08-03,1545.75,879.0,872.0,1405.75,32352.0,15039.0,140.0,0.09057092026518482,-508.0,-786.0,278.0,0.05798257862889434,0.02716988130563714,-0.017323585505403694,-0.019194162436548257,-0.016698473282442783
2022-08-04,1545.75,575.0,396.0,1461.0,33104.0,24346.0,84.75,0.05482775351767438,-304.0,752.0,-1056.0,0.016265505627207088,0.017369502174963226,0.0,-0.03209142141515342,-0.01544585987261149
2022-08-05,1560.0,427.0,240.0,1452.0,31935.0,19469.0,108.0,0.06923076923072485,-148.0,-1169.0,1021.0,0.012327289537212372,0.013370909660246958,0.009218825812712383,-0.03644224830142062,-0.012658227848101222
2022-08-08,1604.5,307.0,350.0,1453.5,31177.0,12337.0,151.0,0.09411031473973568,-120.0,-758.0,638.0,0.028369944070679387,0.009847002598068774,0.028525641025640924,0.02655150351887392,0.005956112852664619
2022-08-09,1672.5,231.0,427.0,1512.25,30598.0,24357.0,160.25,0.09581464872938965,-76.0,-579.0,503.0,0.017530894609351828,0.007549513040067731,0.042380803988781635,0.06325492689129053,0.02450229709035212
2022-08-10,1663.0,98.0,239.0,1497.25,30325.0,24068.0,165.75,0.09966927239921848,-133.0,-273.0,140.0,0.009930197772976154,0.0032316570486396294,-0.00568011958146486,0.07585314572214141,0.04591194968553469
2022-08-11,1682.5,29.0,93.0,1514.25,28677.0,14757.0,168.25,0.09999999999994057,-69.0,-1648.0,1579.0,0.006302093921528339,0.0010112633818041982,0.011725796752856343,0.08846838104480015,0.07165605095541405
2022-08-12,,15.0,21.0,1523.5,26809.0,17217.0,,,-14.0,-1868.0,1854.0,0.0012197246907125969,0.0005595135961803663,0.0,0.07852564102564097,0.07165605095541405
2022-08-15,1495.0,26091.0,13073.0,1409.0,317804.0,114275.0,86.0,0.057525083612001655,26076.0,290995.0,-264919.0,0.11439947495077563,0.08209777095316585,-0.11144130757800896,-0.06824555936428789,0.02678571428571419
2022-08-16,1447.0,24226.0,12286.0,1379.0,314354.0,93291.0,68.0,0.04699378023493642,-1865.0,-3450.0,1585.0,0.1316954475780072,0.07706598293643448,-0.03210702341137128,-0.1348281016442452,-0.025096850261074666
2022-08-17,1472.0,23460.0,8838.0,1389.0,312741.0,71049.0,83.0,0.05638586956517909,-766.0,-1613.0,847.0,0.12439302453236323,0.07501414908822293,0.01727712508638568,-0.11485267588695125,-0.004059539918809252
2022-08-18,1486.0,23071.0,8579.0,1401.5,311481.0,81698.0,84.5,0.056864064602922704,-389.0,-1260.0,871.0,0.10500869054321886,0.0740687232929133,0.009510869565217295,-0.11679049034175337,0.02837370242214532
2022-08-19,1482.5,23070.0,5821.0,1401.5,310177.0,64962.0,81.0,0.054637436762189115,-1.0,-1304.0,1303.0,0.08960623133524076,0.07437688803489596,-0.0023553162853297005,-0.11887072808320953,0.04548660084626244
