Security,S 2 COMB Comdty,
Start Date,12/9/2020 0:00,
End Date,12/10/2025 0:00,
Period,D,
Currency,USd,
,,
Date,PX_LAST,OPEN_INT
3/2/2022,1663,297828
3/1/2022,1690,304102
2/28/2022,1636.75,304117
2/25/2022,1584.5,302314
2/24/2022,1654,307833
2/23/2022,1671,307309
2/22/2022,1635,291404
2/18/2022,1603.5,278215
2/17/2022,1596,265593
2/16/2022,1591.25,258888
2/15/2022,1555.75,259074
2/14/2022,1574,252222
2/11/2022,1586.25,245184
2/10/2022,1576.5,236514
2/9/2022,1595.5,221190
2/8/2022,1572.5,204945
2/7/2022,1586.25,194105
2/4/2022,1557.5,182330
2/3/2022,1547,174426
2/2/2022,1549.5,169240
2/1/2022,1534.25,163227
1/31/2022,1495.25,155914
1/28/2022,1475.25,153355
1/27/2022,1454,150843
1/26/2022,1447,146991
1/25/2022,1416,143272
1/24/2022,1411,139175
1/21/2022,1423,135456
1/20/2022,1434.5,133637
1/19/2022,1400.75,130078
1/18/2022,1371,127644
1/14/2022,1369.75,290153
1/13/2022,1377.25,293310
1/12/2022,1399.25,297751
1/11/2022,1386.5,299820
1/10/2022,1384.75,304999
1/7/2022,1410.25,311883
1/6/2022,1387.25,309316
1/5/2022,1394.75,314826
1/4/2022,1389.75,315354
1/3/2022,1355.5,311812
12/31/2021,1339.25,308445
12/30/2021,1338.5,308835
12/29/2021,1368.75,311552
12/28/2021,1368,306941
12/27/2021,1371.5,303239
12/23/2021,1340.75,294262
12/22/2021,1335,290230
12/21/2021,1312.75,282737
12/20/2021,1294.75,268114
12/17/2021,1288.5,259290
12/16/2021,1278.25,255753
12/15/2021,1265.25,248052
12/14/2021,1264.5,243290
12/13/2021,1250.75,240767
12/10/2021,1274.25,236771
12/9/2021,1272.25,230126
12/8/2021,1268.75,223335
12/7/2021,1258.25,215053
12/6/2021,1266.5,207425
12/3/2021,1271.25,203391
12/2/2021,1250,197081
12/1/2021,1235,194716
11/30/2021,1226.5,189419
11/29/2021,1252,191350
11/26/2021,1263,189057
11/24/2021,1277.25,192276
11/23/2021,1284.5,193963
11/22/2021,1286.25,190712
11/19/2021,1275,188280
11/18/2021,1276.5,182368
11/17/2021,1288.25,177843
11/16/2021,1263.25,173043
11/15/2021,1268.75,169232
11/12/2021,1244.25,252275
11/11/2021,1221.5,256126
11/10/2021,1216.75,260248
11/9/2021,1212,261359
11/8/2021,1188.5,263749
11/5/2021,1205.5,264711
11/4/2021,1222.75,262827
11/3/2021,1244.25,261440
11/2/2021,1256.25,265133
11/1/2021,1248.5,263771
10/29/2021,1249.5,265140
10/28/2021,1246,265872
10/27/2021,1249.75,260762
10/26/2021,1247.5,253112
10/25/2021,1247,247998
10/22/2021,1230.75,240469
10/21/2021,1233.5,235833
10/20/2021,1255,224895
10/19/2021,1237,217446
10/18/2021,1229,214043
10/15/2021,1226.25,207499
10/14/2021,1215.5,200352
10/13/2021,1206,198192
10/12/2021,1210,189048
10/11/2021,1239.75,173605
10/8/2021,1254.25,160244
10/7/2021,1258.25,153309
10/6/2021,1252.5,143591
10/5/2021,1261,137322
10/4/2021,1246.25,133892
10/1/2021,1256.5,127977
9/30/2021,1265.5,122212
9/29/2021,1293.5,117516
9/28/2021,1287,116738
9/27/2021,1297.5,114019
9/24/2021,1294.75,111084
9/23/2021,1294,108895
9/22/2021,1291.75,104918
9/21/2021,1282.75,102568
9/20/2021,1271.75,100953
9/17/2021,1293,99649
9/16/2021,1304.75,96978
9/15/2021,1303.5,94906
9/14/2021,1282.5,332888
9/13/2021,1284.75,338221
9/10/2021,1286.5,345844
9/9/2021,1270.5,350919
9/8/2021,1279.5,355388
9/7/2021,1277,357381
9/3/2021,1292,361928
9/2/2021,1283.25,368070
9/1/2021,1277.75,375798
8/31/2021,1292.5,375261
8/30/2021,1303.25,373598
8/27/2021,1323.25,373014
8/26/2021,1326.25,372561
8/25/2021,1332.75,374897
8/24/2021,1331.75,376463
8/23/2021,1292.75,375261
8/20/2021,1290.75,377331
8/19/2021,1320,376325
8/18/2021,1353.25,373347
8/17/2021,1361.5,370274
8/16/2021,1368.25,371774
8/13/2021,1373,35024
8/12/2021,1347,36356
8/11/2021,1347,38212
8/10/2021,1348.25,40341
8/9/2021,1341.5,40439
8/6/2021,1344.25,41848
8/5/2021,1335.75,41360
8/4/2021,1332,42511
8/3/2021,1323.75,42979
8/2/2021,1356.25,44893
7/30/2021,1355.5,44854
7/29/2021,1385.25,44654
7/28/2021,1370.25,43083
7/27/2021,1367,41683
7/26/2021,1362.5,41874
7/23/2021,1355.75,42487
7/22/2021,1369,43131
7/21/2021,1397.75,43649
7/20/2021,1399,43278
7/19/2021,1382.75,40292
7/16/2021,1406,40482
7/15/2021,1394.25,39080
7/14/2021,1453,52512
7/13/2021,1414.75,57214
7/12/2021,1404.25,59967
7/9/2021,1379.25,62106
7/8/2021,1365.25,64664
7/7/2021,1366.75,66034
7/6/2021,1344.25,67248
7/2/2021,1433.25,69563
7/1/2021,1429.75,71169
6/30/2021,1430,70971
6/29/2021,1339.75,70242
6/28/2021,1336.75,69007
6/25/2021,1302.75,69530
6/24/2021,1334,64363
6/23/2021,1346,64077
6/22/2021,1352,61779
6/21/2021,1370.25,60688
6/18/2021,1355,60634
6/17/2021,1295,60575
6/16/2021,1402,58787
6/15/2021,1426,56477
6/14/2021,1441.25,53769
6/11/2021,1482.5,53601
6/10/2021,1510,49112
6/9/2021,1523,47513
6/8/2021,1539.5,45998
6/7/2021,1522.25,45523
6/4/2021,1537.5,45203
6/3/2021,1504.25,42542
6/2/2021,1516.25,41002
6/1/2021,1500.75,40029
5/28/2021,1482,40037
5/27/2021,1487.25,39509
5/26/2021,1453,39506
5/25/2021,1460.5,39590
5/24/2021,1471,39421
5/21/2021,1472.25,39787
5/20/2021,1480.25,39795
5/19/2021,1485.5,38597
5/18/2021,1521.25,38189
5/17/2021,1525.5,36315
5/14/2021,1586.25,319606
5/13/2021,1584,329910
5/12/2021,1642.5,342661
5/11/2021,1614.75,343499
5/10/2021,1587.5,344294
5/7/2021,1589.75,349906
5/6/2021,1569.5,358033
5/5/2021,1542.25,359479
5/4/2021,1538.25,365278
5/3/2021,1524,370249
4/30/2021,1534.25,373710
4/29/2021,1502.25,371672
4/28/2021,1513.75,370885
4/27/2021,1519.5,368565
4/26/2021,1539.25,364721
4/23/2021,1516,362769
4/22/2021,1514.25,357638
4/21/2021,1479.5,347938
4/20/2021,1457.75,334682
4/19/2021,1436.5,327161
4/16/2021,1422.5,316745
4/15/2021,1411,305807
4/14/2021,1402.25,298628
4/13/2021,1384.75,285142
4/12/2021,1379,266527
4/9/2021,1398.25,242798
4/8/2021,1409.75,224341
4/7/2021,1403,208462
4/6/2021,1411.25,203207
4/5/2021,1405.5,205605
4/2/2021,1396.75,206977
4/1/2021,1396.75,206949
3/31/2021,1427.75,205455
3/30/2021,1357.75,197178
3/29/2021,1385.25,195315
3/26/2021,1391.25,193487
3/25/2021,1404.5,189525
3/24/2021,1421,189194
3/23/2021,1411.25,189836
3/22/2021,1404,190122
3/19/2021,1403,189840
3/18/2021,1380.5,188804
3/17/2021,1406,187967
3/16/2021,1413.75,185881
3/15/2021,1410.25,180822
3/12/2021,1413.25,337704
3/11/2021,1413.5,342592
3/10/2021,1409.75,347640
3/9/2021,1440,352602
3/8/2021,1433.75,358690
3/5/2021,1430,356513
3/4/2021,1410.5,353933
3/3/2021,1407.5,351828
3/2/2021,1412.5,353265
3/1/2021,1391.25,356975
2/26/2021,1404.25,356633
2/25/2021,1407.5,360501
2/24/2021,1425.75,361949
2/23/2021,1408.5,360520
2/22/2021,1387.5,339586
2/19/2021,1380,322754
2/18/2021,1376.5,296114
2/17/2021,1384.75,281494
2/16/2021,1385.75,275168
2/12/2021,1371.25,274257
2/11/2021,1366.75,269773
2/10/2021,1352.5,254701
2/9/2021,1398.75,234957
2/8/2021,1386,213979
2/5/2021,1365.75,206118
2/4/2021,1369.25,191770
2/3/2021,1367.5,192480
2/2/2021,1350.75,188845
2/1/2021,1362.5,189703
1/29/2021,1367,186293
1/28/2021,1351.5,184991
1/27/2021,1373.25,185524
1/26/2021,1369.5,182148
1/25/2021,1342.75,177441
1/22/2021,1311.75,176526
1/21/2021,1368.75,174200
1/20/2021,1367.25,173185
1/19/2021,1383.25,172091
1/15/2021,1414.75,172516
1/14/2021,1430.5,378606
1/13/2021,1406.25,382289
1/12/2021,1418.25,389247
1/11/2021,1372.5,392369
1/8/2021,1374.75,405929
1/7/2021,1355.25,406514
1/6/2021,1361.5,408541
1/5/2021,1347,407859
1/4/2021,1313,412568
12/31/2020,1311,410499
12/30/2020,1300.5,411939
12/29/2020,1296,409271
12/28/2020,1257.25,400329
12/24/2020,1264.5,399338
12/23/2020,1260,394312
12/22/2020,1250,391121
12/21/2020,1247.5,389479
12/18/2020,1224,376005
12/17/2020,1205.5,363880
12/16/2020,1188,350634
12/15/2020,1188.75,334272
12/14/2020,1174.5,326249
12/11/2020,1166,326259
12/10/2020,1158.75,311111
12/9/2020,1163.5,300525
